sample_id,in_san_caption,in_posformer_caption,in_benchmark_csv,in_official_result_zip,posformer_filtered_reason,san_ground_truth,posformer_ground_truth,ground_truth_equal,san_image_file,posformer_image_member,san_height,san_width,posformer_height,posformer_width,same_shape,pixel_exact,pixel_mae,pixel_inverted_mae,binary_exact_threshold_128,binary_inverted_exact_threshold_128,binary_disagreement_fraction,official_posformer_prediction,benchmark_posformer_prediction,prediction_equal,official_posformer_correct,benchmark_posformer_correct,correctness_transition
518_em_416,True,True,True,True,,x ^ { 3 } + 8 y ^ { 3 },x ^ { 3 } + 8 y ^ { 3 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\518_em_416_0.bmp,data/2014/img/518_em_416.bmp,87,212,87,212,True,True,0.000000,255.000000,True,False,0.00000000,x ^ { 3 } + 8 y ^ { 3 },x ^ { 3 } + 8 y ^ { 3 },True,True,True,both_correct
518_em_417,True,True,True,True,,\frac { d } { d x } \sqrt { x } = \frac { 1 } { 2 \sqrt { x } },\frac { d } { d x } \sqrt { x } = \frac { 1 } { 2 \sqrt { x } },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\518_em_417_0.bmp,data/2014/img/518_em_417.bmp,128,392,128,392,True,True,0.000000,255.000000,True,False,0.00000000,\frac { d } { d x } \sqrt { x } = \frac { 1 } { 2 \sqrt { x } },\frac { d } { d x } \sqrt { x } = \frac { 1 } { 2 \sqrt { x } },True,True,True,both_correct
518_em_418,True,True,True,True,,r \times n,r \times n,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\518_em_418_0.bmp,data/2014/img/518_em_418.bmp,59,171,59,171,True,True,0.000000,255.000000,True,False,0.00000000,\gamma \times n,\gamma \times n,True,False,False,both_wrong
518_em_419,True,True,True,True,,p ^ { \alpha } - p ^ { \alpha - 1 },p ^ { \alpha } - p ^ { \alpha - 1 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\518_em_419_0.bmp,data/2014/img/518_em_419.bmp,98,232,98,232,True,True,0.000000,255.000000,True,False,0.00000000,p ^ { \alpha } - p ^ { \alpha - 1 },p ^ { \alpha } - p ^ { \alpha - 1 },True,True,True,both_correct
518_em_420,True,True,True,True,,\frac { 3 \div 3 } { 9 \div 3 } = \frac { 1 } { 3 },\frac { 3 \div 3 } { 9 \div 3 } = \frac { 1 } { 3 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\518_em_420_0.bmp,data/2014/img/518_em_420.bmp,188,419,188,419,True,True,0.000000,255.000000,True,False,0.00000000,\frac { 3 \div 3 } { 9 \div 3 } = \frac { 1 } { 3 },\frac { 3 \div 3 } { 9 \div 3 } = \frac { 1 } { 3 },True,True,True,both_correct
518_em_421,True,True,True,True,,\sum F _ { y },\sum F _ { y },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\518_em_421_0.bmp,data/2014/img/518_em_421.bmp,78,121,78,121,True,True,0.000000,255.000000,True,False,0.00000000,\sum F _ { y },\sum F _ { y },True,True,True,both_correct
518_em_422,True,True,True,True,,a _ { n } = a _ { n } - 2 + a _ { n - 1 } + 1,a _ { n } = a _ { n } - 2 + a _ { n - 1 } + 1,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\518_em_422_0.bmp,data/2014/img/518_em_422.bmp,102,796,102,796,True,True,0.000000,255.000000,True,False,0.00000000,a _ { n } = a _ { n } - 2 + a _ { n - 1 } + 1,a _ { n } = a _ { n } - 2 + a _ { n - 1 } + 1,True,True,True,both_correct
518_em_423,True,True,True,True,,u _ { m },u _ { m },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\518_em_423_0.bmp,data/2014/img/518_em_423.bmp,81,101,81,101,True,True,0.000000,255.000000,True,False,0.00000000,u _ { m },u _ { m },True,True,True,both_correct
518_em_424,True,True,True,True,,2 \tan x,2 \tan x,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\518_em_424_0.bmp,data/2014/img/518_em_424.bmp,75,256,75,256,True,True,0.000000,255.000000,True,False,0.00000000,2 \tan x,2 \tan x,True,True,True,both_correct
518_em_425,True,True,True,True,,( \sin ( x ) ) ^ { 2 } + ( \cos ( x ) ) ^ { 2 },( \sin ( x ) ) ^ { 2 } + ( \cos ( x ) ) ^ { 2 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\518_em_425_0.bmp,data/2014/img/518_em_425.bmp,99,534,99,534,True,True,0.000000,255.000000,True,False,0.00000000,( \sin ( x ) ) ^ { 2 } + ( \cos ( x ) ) ^ { 2 },( \sin ( x ) ) ^ { 2 } + ( \cos ( x ) ) ^ { 2 },True,True,True,both_correct
518_em_426,True,True,True,True,,\pi \int _ { - R } ^ { R } R ^ { 2 } d x - \pi \int _ { - R } ^ { R } x ^ { 2 } d x,\pi \int \limits _ { - R } ^ { R } R ^ { 2 } d x - \pi \int \limits _ { - R } ^ { R } x ^ { 2 } d x,False,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\518_em_426_0.bmp,data/2014/img/518_em_426.bmp,166,455,166,455,True,True,0.000000,255.000000,True,False,0.00000000,\pi \int \limits _ { - R } ^ { R } R ^ { 2 } d x - \pi \int \limits _ { - R } ^ { R } x ^ { 2 } d x,\pi \int \limits _ { - R } ^ { R } R ^ { 2 } d x - \pi \int \limits _ { - R } ^ { R } x ^ { 2 } d x,True,True,False,official_only
518_em_427,True,True,True,True,,\sqrt { 7 } + \sqrt { 2 8 },\sqrt { 7 } + \sqrt { 2 8 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\518_em_427_0.bmp,data/2014/img/518_em_427.bmp,73,202,73,202,True,True,0.000000,255.000000,True,False,0.00000000,\sqrt { 7 } + \sqrt { 2 8 },\sqrt { 7 } + \sqrt { 2 8 },True,True,True,both_correct
518_em_428,True,True,True,True,,1 1 1 0 0 0 1 1 _ { 2 },1 1 1 0 0 0 1 1 _ { 2 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\518_em_428_0.bmp,data/2014/img/518_em_428.bmp,72,296,72,296,True,True,0.000000,255.000000,True,False,0.00000000,1 1 1 0 0 0 0 1 1 _ { 2 },1 1 1 0 0 0 0 1 1 _ { 2 },True,False,False,both_wrong
518_em_429,True,True,True,True,,\infty \times \infty = \infty,\infty \times \infty = \infty,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\518_em_429_0.bmp,data/2014/img/518_em_429.bmp,67,427,67,427,True,True,0.000000,255.000000,True,False,0.00000000,\infty \times \infty = \infty,\infty \times \infty = \infty,True,True,True,both_correct
518_em_430,True,True,True,True,,\frac { 4 + 4 + 4 } { 4 },\frac { 4 + 4 + 4 } { 4 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\518_em_430_0.bmp,data/2014/img/518_em_430.bmp,130,240,130,240,True,True,0.000000,255.000000,True,False,0.00000000,\frac { 4 + 4 + 4 } { 4 },\frac { 4 + 4 + 4 } { 4 },True,True,True,both_correct
518_em_431,True,True,True,True,,a x - b y = 5 t + b y - b y,a x - b y = 5 t + b y - b y,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\518_em_431_0.bmp,data/2014/img/518_em_431.bmp,82,510,82,510,True,True,0.000000,255.000000,True,False,0.00000000,a x - b y = 5 t + b y - b y,a x - b y = 5 t + b y - b y,True,True,True,both_correct
518_em_432,True,True,True,True,,q \geq 1,q \geq 1,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\518_em_432_0.bmp,data/2014/img/518_em_432.bmp,84,144,84,144,True,True,0.000000,255.000000,True,False,0.00000000,q \geq 1,q \geq 1,True,True,True,both_correct
518_em_433,True,True,True,True,,M ^ { n },M ^ { n },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\518_em_433_0.bmp,data/2014/img/518_em_433.bmp,73,86,73,86,True,True,0.000000,255.000000,True,False,0.00000000,M ^ { n },M ^ { n },True,True,True,both_correct
518_em_434,True,True,True,True,,\sum _ { r = 1 } ^ { n } r ^ { 2 } = \frac { 1 } { 6 } n ( 2 n + 1 ) ( n + 1 ),\sum \limits _ { r = 1 } ^ { n } r ^ { 2 } = \frac { 1 } { 6 } n ( 2 n + 1 ) ( n + 1 ),False,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\518_em_434_0.bmp,data/2014/img/518_em_434.bmp,160,611,160,611,True,True,0.000000,255.000000,True,False,0.00000000,\sum \limits _ { n = 1 } ^ { n } r ^ { 2 } = \frac { 1 } { 6 } n ( 2 n + 1 ) ( n + 1 ),\sum \limits _ { n = 1 } ^ { n } r ^ { 2 } = \frac { 1 } { 6 } n ( 2 n + 1 ) ( n + 1 ),True,False,False,both_wrong
518_em_435,True,True,True,True,,e ^ { \phi } + \frac { 2 } { \phi ^ { 3 } } - 3 \phi,e ^ { \phi } + \frac { 2 } { \phi ^ { 3 } } - 3 \phi,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\518_em_435_0.bmp,data/2014/img/518_em_435.bmp,134,330,134,330,True,True,0.000000,255.000000,True,False,0.00000000,e ^ { \phi } + \frac { 2 } { \phi ^ { 3 } } - 3 \phi,e ^ { \phi } + \frac { 2 } { \phi ^ { 3 } } - 3 \phi,True,True,True,both_correct
518_em_436,True,True,True,True,,E ( c ),E ( c ),True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\518_em_436_0.bmp,data/2014/img/518_em_436.bmp,64,105,64,105,True,True,0.000000,255.000000,True,False,0.00000000,E ( c ),E ( c ),True,True,True,both_correct
518_em_437,True,True,True,True,,| x + y | \leq | x | + | y |,| x + y | \leq | x | + | y |,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\518_em_437_0.bmp,data/2014/img/518_em_437.bmp,85,432,85,432,True,True,0.000000,255.000000,True,False,0.00000000,| x + y | \leq | x | + | y |,| x + y | \leq | x | + | y |,True,True,True,both_correct
518_em_438,True,True,True,True,,\frac { 2 } { \sqrt { 2 - \sqrt { 2 } } },\frac { 2 } { \sqrt { 2 - \sqrt { 2 } } },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\518_em_438_0.bmp,data/2014/img/518_em_438.bmp,119,156,119,156,True,True,0.000000,255.000000,True,False,0.00000000,\frac { 2 } { \sqrt { 2 - \sqrt { 2 } } },\frac { 2 } { \sqrt { 2 - \sqrt { 2 } } },True,True,True,both_correct
519_em_439,True,True,True,True,,"- k ( k a _ { i , j } + a _ { i , j } ) + k a _ { i , j } + a _ { i , j }","- k ( k a _ { i , j } + a _ { i , j } ) + k a _ { i , j } + a _ { i , j }",True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\519_em_439_0.bmp,data/2014/img/519_em_439.bmp,108,551,108,551,True,True,0.000000,255.000000,True,False,0.00000000,"- h ( k a _ { i , j } + a _ { i , j } ) + k d _ { i j } + a _ { i j }","- h ( k a _ { i , j } + a _ { i , j } ) + k d _ { i j } + a _ { i j }",True,False,False,both_wrong
519_em_440,True,True,True,True,,\frac { 8 9 9 3 } { 7 8 7 3 },\frac { 8 9 9 3 } { 7 8 7 3 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\519_em_440_0.bmp,data/2014/img/519_em_440.bmp,136,139,136,139,True,True,0.000000,255.000000,True,False,0.00000000,\frac { 8 9 9 3 } { 7 8 7 3 },\frac { 8 9 9 3 } { 7 8 7 3 },True,True,True,both_correct
519_em_441,True,True,True,True,,\frac { 1 } { \tan ( \theta ) } = \frac { \cos ( \theta ) } { \sin ( \theta ) },\frac { 1 } { \tan ( \theta ) } = \frac { \cos ( \theta ) } { \sin ( \theta ) },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\519_em_441_0.bmp,data/2014/img/519_em_441.bmp,141,260,141,260,True,True,0.000000,255.000000,True,False,0.00000000,\frac { 1 } { \tan ( \theta ) } = \frac { \cos ( \theta ) } { m ( \theta ) },\frac { 1 } { \tan ( \theta ) } = \frac { \cos ( \theta ) } { m ( \theta ) },True,False,False,both_wrong
519_em_442,True,True,True,True,,t ^ { \prime } = t,t ^ { \prime } = t,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\519_em_442_0.bmp,data/2014/img/519_em_442.bmp,86,169,86,169,True,True,0.000000,255.000000,True,False,0.00000000,t ^ { 1 } = t,t ^ { 1 } = t,True,False,False,both_wrong
519_em_443,True,True,True,True,,1 2 1 = 1 x 1 0 ^ { 2 } + 2 x 1 0 ^ { 1 } + 1 x 1 0 ^ { 0 } = 1 0 0 + 2 0 + 1,1 2 1 = 1 x 1 0 ^ { 2 } + 2 x 1 0 ^ { 1 } + 1 x 1 0 ^ { 0 } = 1 0 0 + 2 0 + 1,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\519_em_443_0.bmp,data/2014/img/519_em_443.bmp,91,839,91,839,True,True,0.000000,255.000015,True,False,0.00000000,1 2 1 = 1 x 1 0 ^ { 2 } + 2 x 1 0 ^ { 1 } + 1 x 1 0 ^ { 0 } = 1 0 0 + 2 0 + 1,1 2 1 = 1 x 1 0 ^ { 2 } + 2 x 1 0 ^ { 1 } + 1 x 1 0 ^ { 0 } = 1 0 0 + 2 0 + 1,True,True,True,both_correct
519_em_444,True,True,True,True,,x ^ { \frac { a } { b } } = \sqrt [ b ] { x ^ { a } } = \sqrt [ b ] { x } ^ { a },x ^ { \frac { a } { b } } = \sqrt [ b ] { x ^ { a } } = \sqrt [ b ] { x } ^ { a },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\519_em_444_0.bmp,data/2014/img/519_em_444.bmp,123,500,123,500,True,True,0.000000,255.000000,True,False,0.00000000,x ^ { \frac { a } { b } } = \sqrt { x ^ { a } } = \sqrt [ b ] { x } ^ { a },x ^ { \frac { a } { b } } = \sqrt { x ^ { a } } = \sqrt [ b ] { x } ^ { a },True,False,False,both_wrong
519_em_445,True,True,True,True,,N s,N s,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\519_em_445_0.bmp,data/2014/img/519_em_445.bmp,67,61,67,61,True,True,0.000000,255.000000,True,False,0.00000000,N s,N s,True,True,True,both_correct
519_em_447,True,True,True,True,,\frac { 2 5 2 - 2 } { 5 },\frac { 2 5 2 - 2 } { 5 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\519_em_447_0.bmp,data/2014/img/519_em_447.bmp,128,215,128,215,True,True,0.000000,255.000000,True,False,0.00000000,\frac { 2 5 2 - 2 } { 5 },\frac { 2 5 2 - 2 } { 5 },True,True,True,both_correct
519_em_448,True,True,True,True,,( ( \frac { 1 } { 4 } ( 3 ) ^ { 4 } - 3 ( 3 ) ^ { 2 } ) - ( \frac { 1 } { 4 } ( 2 ) ^ { 4 } - 3 ( 2 ) ^ { 2 } ) ),( ( \frac { 1 } { 4 } ( 3 ) ^ { 4 } - 3 ( 3 ) ^ { 2 } ) - ( \frac { 1 } { 4 } ( 2 ) ^ { 4 } - 3 ( 2 ) ^ { 2 } ) ),True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\519_em_448_0.bmp,data/2014/img/519_em_448.bmp,90,435,90,435,True,True,0.000000,255.000000,True,False,0.00000000,( ( \frac { 1 } { 4 } ( 3 ) ^ { 4 } - 3 ( 3 ) ^ { 4 } ) - ( \frac { 1 } { 4 } ( 2 ) ^ { 4 } - 3 ( 2 ) ^ { 2 } ) ),( ( \frac { 1 } { 4 } ( 3 ) ^ { 4 } - 3 ( 3 ) ^ { 4 } ) - ( \frac { 1 } { 4 } ( 2 ) ^ { 4 } - 3 ( 2 ) ^ { 2 } ) ),True,False,False,both_wrong
519_em_450,True,True,True,True,,z \rightarrow - z,z \rightarrow - z,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\519_em_450_0.bmp,data/2014/img/519_em_450.bmp,74,265,74,265,True,True,0.000000,255.000000,True,False,0.00000000,z \rightarrow - z,z \rightarrow - z,True,True,True,both_correct
519_em_451,True,True,True,True,,x = 2 \times 3 \times 5 \times \ldots \times n,x = 2 \times 3 \times 5 \times \ldots \times n,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\519_em_451_0.bmp,data/2014/img/519_em_451.bmp,75,530,75,530,True,True,0.000000,255.000000,True,False,0.00000000,x = 2 \times 3 \times 5 \times \ldots \times n,x = 2 \times 3 \times 5 \times \ldots \times n,True,True,True,both_correct
519_em_452,True,True,True,True,,- \frac { 1 } { 6 x ^ { 6 } } + c,- \frac { 1 } { 6 x ^ { 6 } } + c,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\519_em_452_0.bmp,data/2014/img/519_em_452.bmp,156,297,156,297,True,True,0.000000,255.000000,True,False,0.00000000,- \frac { 1 } { 6 x ^ { 6 } } + C,- \frac { 1 } { 6 x ^ { 6 } } + C,True,False,False,both_wrong
519_em_454,True,True,True,True,,\int f ( x ) - g ( x ) d x = \int f ( x ) d x - \int g ( x ) d x,\int f ( x ) - g ( x ) d x = \int f ( x ) d x - \int g ( x ) d x,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\519_em_454_0.bmp,data/2014/img/519_em_454.bmp,113,579,113,579,True,True,0.000000,255.000000,True,False,0.00000000,\int f ( x ) - g ( x ) d x = \int f ( x ) d x - \int g ( x ) d x,\int f ( x ) - g ( x ) d x = \int f ( x ) d x - \int g ( x ) d x,True,True,True,both_correct
519_em_456,True,True,True,True,,\sin 2 a = 2 \sin a \cos a,\sin 2 a = 2 \sin a \cos a,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\519_em_456_0.bmp,data/2014/img/519_em_456.bmp,91,471,91,471,True,True,0.000000,255.000000,True,False,0.00000000,\sin 2 a = 2 \sin a \cos a,\sin 2 a = 2 \sin a \cos a,True,True,True,both_correct
519_em_457,True,True,True,True,,\sqrt { x - 1 6 } = \sqrt { 7 - 1 6 } = \sqrt { - 9 },\sqrt { x - 1 6 } = \sqrt { 7 - 1 6 } = \sqrt { - 9 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\519_em_457_0.bmp,data/2014/img/519_em_457.bmp,84,358,84,358,True,True,0.000000,255.000000,True,False,0.00000000,\sqrt { x - 1 6 } - \sqrt { 7 - 1 6 } = \sqrt { - 9 },\sqrt { x - 1 6 } - \sqrt { 7 - 1 6 } = \sqrt { - 9 },True,False,False,both_wrong
519_em_458,True,True,True,True,,\frac { a c + b } { c },\frac { a c + b } { c },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\519_em_458_0.bmp,data/2014/img/519_em_458.bmp,159,177,159,177,True,True,0.000000,255.000000,True,False,0.00000000,\frac { a c + b } { c },\frac { a c + b } { c },True,True,True,both_correct
519_em_459,True,True,True,True,,1 = \frac { Y } { Y },1 = \frac { Y } { Y },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\519_em_459_0.bmp,data/2014/img/519_em_459.bmp,138,151,138,151,True,True,0.000000,255.000000,True,False,0.00000000,1 = \frac { Y } { Y },1 = \frac { Y } { Y },True,True,True,both_correct
519_em_460,True,True,True,True,,2 x + 4 y + 8 z - 3 x - 7 y - 2 z + 4 x,2 x + 4 y + 8 z - 3 x - 7 y - 2 z + 4 x,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\519_em_460_0.bmp,data/2014/img/519_em_460.bmp,89,593,89,593,True,True,0.000000,255.000000,True,False,0.00000000,2 x + 4 y + 8 z - 3 x - 7 y - 2 z + 4 x,2 x + 4 y + 8 z - 3 x - 7 y - 2 z + 4 x,True,True,True,both_correct
519_em_461,True,True,True,True,,\frac { \alpha } { 2 } - \frac { \alpha + 1 } { 2 } = \frac { 1 } { 2 },\frac { \alpha } { 2 } - \frac { \alpha + 1 } { 2 } = \frac { 1 } { 2 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\519_em_461_0.bmp,data/2014/img/519_em_461.bmp,158,381,158,381,True,True,0.000000,255.000000,True,False,0.00000000,\frac { \alpha } { 2 } - \frac { \alpha + 1 } { 2 } = \frac { 1 } { 2 },\frac { \alpha } { 2 } - \frac { \alpha + 1 } { 2 } = \frac { 1 } { 2 },True,True,True,both_correct
519_em_462,True,True,True,True,,\sum _ { r = 1 } ^ { n } r,\sum \limits _ { r = 1 } ^ { n } r,False,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\519_em_462_0.bmp,data/2014/img/519_em_462.bmp,152,117,152,117,True,True,0.000000,255.000000,True,False,0.00000000,\sum \limits _ { \gamma = 1 } ^ { n } r,\sum \limits _ { \gamma = 1 } ^ { n } r,True,False,False,both_wrong
519_em_463,True,True,True,True,,P _ { 0 },P _ { 0 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\519_em_463_0.bmp,data/2014/img/519_em_463.bmp,92,73,92,73,True,True,0.000000,255.000000,True,False,0.00000000,p _ { o },p _ { o },True,False,False,both_wrong
520_em_464,True,True,True,True,,"\forall \lambda \in [ \lambda _ { 0 } , \lambda _ { \infty } ] , \exists \lambda _ { i }","\forall \lambda \in [ \lambda _ { 0 } , \lambda _ { \infty } ] , \exists \lambda _ { i }",True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\520_em_464_0.bmp,data/2014/img/520_em_464.bmp,92,443,92,443,True,True,0.000000,255.000000,True,False,0.00000000,"\forall \lambda \in [ \lambda _ { 0 } , \lambda \infty ] , 7 \lambda _ { i }","\forall \lambda \in [ \lambda _ { 0 } , \lambda \infty ] , 7 \lambda _ { i }",True,False,False,both_wrong
520_em_465,True,True,True,True,,h ( s ) = \frac { 1 } { 1 + s T },h ( s ) = \frac { 1 } { 1 + s T },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\520_em_465_0.bmp,data/2014/img/520_em_465.bmp,120,238,120,238,True,True,0.000000,255.000000,True,False,0.00000000,h ( s ) = \frac { 1 } { 1 + s T },h ( s ) = \frac { 1 } { 1 + s T },True,True,True,both_correct
520_em_466,True,True,True,True,,\lambda ( t ) = \lambda _ { 0 } ( 1 - e ^ { - \frac { t } { \lambda } } ),\lambda ( t ) = \lambda _ { 0 } ( 1 - e ^ { - \frac { t } { \lambda } } ),True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\520_em_466_0.bmp,data/2014/img/520_em_466.bmp,99,341,99,341,True,True,0.000000,255.000000,True,False,0.00000000,h ( t ) = h _ { 0 } ( 1 - e ^ { - \frac { t } { x } } ),h ( t ) = h _ { 0 } ( 1 - e ^ { - \frac { t } { x } } ),True,False,False,both_wrong
520_em_467,True,True,True,True,,"\exists h , h ^ { 2 } = a ^ { 2 } + b ^ { 2 }","\exists h , h ^ { 2 } = a ^ { 2 } + b ^ { 2 }",True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\520_em_467_0.bmp,data/2014/img/520_em_467.bmp,95,332,95,332,True,True,0.000000,255.000000,True,False,0.00000000,"7 h , h ^ { 2 } = a ^ { 2 } + b ^ { 2 }","7 h , h ^ { 2 } = a ^ { 2 } + b ^ { 2 }",True,False,False,both_wrong
RIT_2014_1,True,True,True,True,,k < 1,k < 1,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_1_0.bmp,data/2014/img/RIT_2014_1.bmp,60,99,60,99,True,True,0.000000,255.000000,True,False,0.00000000,k < 1,k < 1,True,True,True,both_correct
RIT_2014_10,True,True,True,True,,A + A + B + B + C,A + A + B + B + C,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\RIT_2014_10_0.bmp,data/2014/img/RIT_2014_10.bmp,70,311,70,311,True,True,0.000000,255.000000,True,False,0.00000000,A + A + B + B + C,A + A + B + B + C,True,True,True,both_correct
