id,category,left_gt,right_gt,left_dimensions,right_dimensions,image_bytes_equal
RIT_2014_33,identical,\tan 2 u = \frac { 2 \tan u } { 1 - \tan ^ { 2 } u },\tan 2 u = \frac { 2 \tan u } { 1 - \tan ^ { 2 } u },332x125,332x125,true
RIT_2014_34,identical,B F F S,B F F S,111x58,111x58,true
RIT_2014_35,identical,\theta + c,\theta + c,132x78,132x78,true
RIT_2014_36,identical,A + A = A,A + A = A,130x59,130x59,true
RIT_2014_37,identical,\cos ( z ) + i \sin ( z ),\cos ( z ) + i \sin ( z ),257x77,257x77,true
RIT_2014_38,identical,- \frac { 1 1 } { 1 2 } y _ { n + 1 } + \frac { 5 } { 3 } y _ { n } - \frac { 1 } { 2 } y _ { n - 1 } - \frac { 1 } { 3 } y _ { n - 2 } + \frac { 1 } { 1 2 } y _ { n - 3 },- \frac { 1 1 } { 1 2 } y _ { n + 1 } + \frac { 5 } { 3 } y _ { n } - \frac { 1 } { 2 } y _ { n - 1 } - \frac { 1 } { 3 } y _ { n - 2 } + \frac { 1 } { 1 2 } y _ { n - 3 },629x116,629x116,true
RIT_2014_39,identical,\sqrt { - 4 },\sqrt { - 4 },131x89,131x89,true
RIT_2014_4,identical,\sin x - x \cos x,\sin x - x \cos x,470x93,470x93,true
RIT_2014_40,identical,c o d,c o d,117x75,117x75,true
RIT_2014_41,identical,- \sqrt { 3 },- \sqrt { 3 },101x78,101x78,true
RIT_2014_42,identical,\sum \alpha \beta = \alpha \beta + \alpha \gamma + \beta \gamma,\sum \alpha \beta = \alpha \beta + \alpha \gamma + \beta \gamma,204x80,204x80,true
RIT_2014_43,identical,z ^ { d } + z = z,z ^ { d } + z = z,408x118,408x118,true
RIT_2014_44,identical,\sin 3 x - \sqrt { 3 } \cos 3 x = - \sqrt { 3 },\sin 3 x - \sqrt { 3 } \cos 3 x = - \sqrt { 3 },329x82,329x82,true
RIT_2014_45,identical,| A |,| A |,61x63,61x63,true
RIT_2014_46,identical,a \leq w,a \leq w,227x84,227x84,true
RIT_2014_47,identical,\frac { f ( b ) - f ( a ) } { b - a },\frac { f ( b ) - f ( a ) } { b - a },240x129,240x129,true
RIT_2014_48,identical,q - ( q - \sqrt { 2 } ) = \sqrt { 2 },q - ( q - \sqrt { 2 } ) = \sqrt { 2 },214x73,214x73,true
RIT_2014_49,identical,a _ { j } ^ { \gamma _ { j } } a _ { j + 1 } ^ { \gamma _ { j _ { + 1 } } },a _ { j } ^ { \gamma _ { j } } a _ { j + 1 } ^ { \gamma _ { j _ { + 1 } } },274x163,274x163,true
RIT_2014_5,identical,\frac { m } { m m },\frac { m } { m m },134x118,134x118,true
RIT_2014_50,identical,\sqrt { x ^ { 5 } },\sqrt { x ^ { 5 } },111x72,111x72,true
RIT_2014_51,identical,"1 , 0 0 0 _ { , } 0 0 0 _ { , } 0 0 0","1 , 0 0 0 _ { , } 0 0 0 _ { , } 0 0 0",258x78,258x78,true
RIT_2014_52,identical,\int x + 5 d x,\int x + 5 d x,174x102,174x102,true
RIT_2014_53,identical,| a b | = | a | \cdot | b |,| a b | = | a | \cdot | b |,162x73,162x73,true
RIT_2014_54,identical,z < p,z < p,134x68,134x68,true
RIT_2014_55,identical,a = - 2 x y - 2 y ^ { 2 },a = - 2 x y - 2 y ^ { 2 },284x99,284x99,true
RIT_2014_56,identical,a _ { 1 } + 2 a _ { 2 } x + 3 a _ { 3 } x ^ { 2 },a _ { 1 } + 2 a _ { 2 } x + 3 a _ { 3 } x ^ { 2 },431x107,431x107,true
RIT_2014_57,identical,1 9,1 9,69x59,69x59,true
RIT_2014_58,identical,"1 + x + x ^ { 2 } , x + x ^ { 2 } , x ^ { 2 }","1 + x + x ^ { 2 } , x + x ^ { 2 } , x ^ { 2 }",405x96,405x96,true
RIT_2014_59,identical,F ^ { 3 },F ^ { 3 },72x78,72x78,true
RIT_2014_6,identical,e ^ { m x } y = \frac { n } { m } e ^ { m x } + C,e ^ { m x } y = \frac { n } { m } e ^ { m x } + C,491x142,491x142,true
RIT_2014_60,identical,3 x + 1 = A ( x + 1 ) + B x,3 x + 1 = A ( x + 1 ) + B x,297x72,297x72,true
RIT_2014_61,identical,0 . 0 8 7 8,0 . 0 8 7 8,149x60,149x60,true
RIT_2014_62,identical,\frac { \sin \phi + \sin \theta } { \cos \phi + \cos \theta } = \tan ( \frac { \phi + \theta } { 2 } ),\frac { \sin \phi + \sin \theta } { \cos \phi + \cos \theta } = \tan ( \frac { \phi + \theta } { 2 } ),465x142,465x142,true
RIT_2014_63,identical,c _ { x } c _ { x + 1 },c _ { x } c _ { x + 1 },198x91,198x91,true
RIT_2014_64,identical,a b \sin \alpha,a b \sin \alpha,247x75,247x75,true
RIT_2014_65,identical,G \times H,G \times H,117x68,117x68,true
RIT_2014_66,identical,\sum _ { k = 1 } ^ { n } a _ { k } = \sum _ { i = 1 } ^ { n } a = \sum _ { j = 1 } ^ { n } a _ { j },\sum _ { k = 1 } ^ { n } a _ { k } = \sum _ { i = 1 } ^ { n } a = \sum _ { j = 1 } ^ { n } a _ { j },406x184,406x184,true
RIT_2014_67,identical,x + 2 + \sqrt { 3 },x + 2 + \sqrt { 3 },212x71,212x71,true
RIT_2014_68,identical,e ^ { - t } \cos 2 ^ { t },e ^ { - t } \cos 2 ^ { t },257x88,257x88,true
RIT_2014_69,identical,\sqrt { \frac { 1 + x } { 1 - x } } = \sqrt { \frac { 1 + x } { 1 + x } \frac { 1 + x } { 1 - x } } = \frac { 1 + x } { \sqrt { 1 - x ^ { 2 } } },\sqrt { \frac { 1 + x } { 1 - x } } = \sqrt { \frac { 1 + x } { 1 + x } \frac { 1 + x } { 1 - x } } = \frac { 1 + x } { \sqrt { 1 - x ^ { 2 } } },111x113,111x113,true
RIT_2014_7,identical,\frac { 4 x ^ { 3 } } { 3 } + \frac { 1 1 x ^ { 4 } } { 4 } + C,\frac { 4 x ^ { 3 } } { 3 } + \frac { 1 1 x ^ { 4 } } { 4 } + C,373x164,373x164,true
RIT_2014_70,identical,1 + 1 + 1 + 1 + 1 = 5,1 + 1 + 1 + 1 + 1 = 5,331x89,331x89,true
RIT_2014_71,identical,( - 7 x + 3 8 ) \sin ( x ) - 7 \cos ( x ),( - 7 x + 3 8 ) \sin ( x ) - 7 \cos ( x ),474x124,474x124,true
RIT_2014_72,identical,x ^ { 2 } + 5 / 6 x + 1 / 6,x ^ { 2 } + 5 / 6 x + 1 / 6,298x102,298x102,true
RIT_2014_73,identical,"\{ 7 , 7 \} = \{ 7 \}","\{ 7 , 7 \} = \{ 7 \}",191x85,191x85,true
RIT_2014_74,identical,- P _ { 1 } / P _ { 2 },- P _ { 1 } / P _ { 2 },197x96,197x96,true
RIT_2014_75,identical,\sqrt { \frac { x } { y } } = \frac { \sqrt { x } } { \sqrt { y } },\sqrt { \frac { x } { y } } = \frac { \sqrt { x } } { \sqrt { y } },183x123,183x123,true
RIT_2014_76,identical,t \rightarrow \infty,t \rightarrow \infty,131x60,131x60,true
RIT_2014_77,identical,\frac { V _ { 2 } } { V _ { 1 } } = \frac { V _ { 3 } } { V _ { 4 } },\frac { V _ { 2 } } { V _ { 1 } } = \frac { V _ { 3 } } { V _ { 4 } },224x163,224x163,true
RIT_2014_78,identical,\pm \theta _ { 0 },\pm \theta _ { 0 },117x77,117x77,true
RIT_2014_79,identical,a _ { 0 } + a \alpha + \ldots + a _ { n - 1 } \alpha ^ { n - 1 },a _ { 0 } + a \alpha + \ldots + a _ { n - 1 } \alpha ^ { n - 1 },575x203,575x203,true
RIT_2014_8,identical,4 x ^ { 3 } \sin x + x ^ { 4 } \cos x,4 x ^ { 3 } \sin x + x ^ { 4 } \cos x,511x113,511x113,true
RIT_2014_80,identical,4 ! + 4 ! - \frac { 4 ! } { 4 },4 ! + 4 ! - \frac { 4 ! } { 4 },284x156,284x156,true
RIT_2014_81,identical,0 < x < \sqrt { 2 },0 < x < \sqrt { 2 },252x87,252x87,true
RIT_2014_82,identical,s _ { 2 },s _ { 2 },101x85,101x85,true
RIT_2014_83,identical,C = \frac { q _ { 1 } } { q _ { 1 ^ { - } } q _ { 2 } },C = \frac { q _ { 1 } } { q _ { 1 ^ { - } } q _ { 2 } },325x193,325x193,true
RIT_2014_84,identical,\frac { ( x + 2 ) ( x + 3 ) } { ( x + 3 ) },\frac { ( x + 2 ) ( x + 3 ) } { ( x + 3 ) },297x188,297x188,true
RIT_2014_85,identical,\frac { 5 6 \div 7 } { 6 3 \div 7 } = \frac { 8 } { 9 },\frac { 5 6 \div 7 } { 6 3 \div 7 } = \frac { 8 } { 9 },351x229,351x229,true
RIT_2014_86,identical,\frac { x ( 7 ) - x ( 2 ) } { 7 - 2 },\frac { x ( 7 ) - x ( 2 ) } { 7 - 2 },256x162,256x162,true
RIT_2014_87,identical,a ^ { n } + ( \frac { 1 } { a } ) ^ { n },a ^ { n } + ( \frac { 1 } { a } ) ^ { n },217x99,217x99,true
RIT_2014_88,identical,\frac { 4 + 4 } { 4 + 4 },\frac { 4 + 4 } { 4 + 4 },158x136,158x136,true
RIT_2014_89,identical,r \geq 1,r \geq 1,98x65,98x65,true
RIT_2014_9,identical,\log,\log,75x83,75x83,true
RIT_2014_90,identical,m \geq 1,m \geq 1,155x81,155x81,true
RIT_2014_91,identical,\sum _ { r = 1 } ^ { n } r ^ { 3 },\sum _ { r = 1 } ^ { n } r ^ { 3 },173x155,173x155,true
RIT_2014_92,identical,\frac { d } { d x } a ^ { x },\frac { d } { d x } a ^ { x },185x132,185x132,true
RIT_2014_93,identical,y > z,y > z,111x69,111x69,true
RIT_2014_94,identical,\sum _ { n = 1 } ^ { \infty } \frac { \cos \pi n } { n },\sum _ { n = 1 } ^ { \infty } \frac { \cos \pi n } { n },385x179,385x179,true
RIT_2014_95,identical,2 0,2 0,74x58,74x58,true
RIT_2014_96,identical,N + 2 3 3 = 2 3 6,N + 2 3 3 = 2 3 6,258x69,258x69,true
RIT_2014_97,identical,1 2,1 2,66x57,66x57,true
RIT_2014_98,identical,G _ { b } = g G _ { a } g ^ { - 1 },G _ { b } = g G _ { a } g ^ { - 1 },197x80,197x80,true
RIT_2014_99,identical,\frac { 1 } { 9 },\frac { 1 } { 9 },77x128,77x128,true
