sample_id,status,error,height,width,ground_truth_bttr,ground_truth_posformer,san_prediction,bttr_exact,bttr_no_limits,posformer_exact,posformer_no_limits,time_ms
UN19_1004_em_45,ok,,128,770,P _ { 6 } ( x ) = x ^ { 2 } P _ { 4 } ( x ) = x ^ { 2 } ( x ^ { 2 } - a ^ { 2 } ) ( x ^ { 2 } - b ^ { 2 } ),P _ { 6 } ( x ) = x ^ { 2 } P _ { 4 } ( x ) = x ^ { 2 } ( x ^ { 2 } - a ^ { 2 } ) ( x ^ { 2 } - b ^ { 2 } ),P _ { 6 } ( x ) = x ^ { 2 } p _ { 4 } ( x ) = x ^ { 2 } ( x ^ { 2 } - a ^ { 2 } ) ( x ^ { 2 } - b ^ { 2 } ),0,0,0,0,194.808000
UN19_1013_em_187,ok,,157,231,b y a,b y a,b y a,1,1,1,1,106.515700
UN19_1045_em_646,ok,,165,379,b = \frac { - c } { \sqrt { c ^ { 2 } - 1 6 } },b = \frac { - c } { \sqrt { c ^ { 2 } - 1 6 } },b = \frac { - c } { \sqrt { c ^ { 2 } - 1 6 } },1,1,1,1,40.838500
ISICal19_1202_em_774,ok,,86,313,x \neq \pm a,x \neq \pm a,x \neq \pm a,1,1,1,1,23.752800
UN19_1048_em_700,ok,,103,659,( x ^ { 1 } ) ^ { 2 } + ( x ^ { 2 } ) ^ { 2 } + \ldots + ( x ^ { n + 1 } ) ^ { 2 } = 1,( x ^ { 1 } ) ^ { 2 } + ( x ^ { 2 } ) ^ { 2 } + \ldots + ( x ^ { n + 1 } ) ^ { 2 } = 1,( x ^ { 1 } ) ^ { 2 } + ( x ^ { 2 } ) ^ { 2 } + \cdots + ( x ^ { + 1 } ) ^ { 2 } = 1,0,0,0,0,212.557400
UN19_1007_em_104,ok,,91,189,\cos z _ { 0 },\cos z _ { 0 },\cos z _ { 0 },1,1,1,1,17.905700
UN19_1047_em_688,ok,,102,132,\sqrt { - f },\sqrt { - f },\sqrt { - f },1,1,1,1,57.181000
UN19_1034_em_481,ok,,123,463,h = \tan ( \pi / p ),h = \tan ( \pi / p ),h = \tan ( \pi / p ),1,1,1,1,78.703500
UN19_1036_em_517,ok,,110,319,x = \pm \frac { a } { 2 },x = \pm \frac { a } { 2 },x = \pm \frac { a } { 2 },1,1,1,1,77.292900
UN19_1037_em_535,ok,,137,461,2 5 \sqrt [ 5 ] { 2 ^ { - 1 4 } 3 ^ { 7 } },2 5 \sqrt [ 5 ] { 2 ^ { - 1 4 } 3 ^ { 7 } },2 5 \sqrt { 2 - 1 4 3 ^ { 7 } },0,0,0,0,83.800900
UN19_1020_em_277,ok,,110,382,r = \sqrt { x ^ { m } x ^ { m } },r = \sqrt { x ^ { m } x ^ { m } },\gamma = \sqrt { X ^ { m } X ^ { m } },0,0,0,0,31.165300
UN19_1025_em_359,ok,,109,629,( - 1 - 1 - 1 0 0 0 ) ( 0 0 0 0 0 0 ),( - 1 - 1 - 1 0 0 0 ) ( 0 0 0 0 0 0 ),( - 1 - 1 - 1 0 6 0 ) ( 0 0 0 0 0 \sigma ),0,0,0,0,92.334700
UN19_1030_em_428,ok,,103,392,x ^ { 2 } - y ^ { 2 } - x ^ { 3 } = 0,x ^ { 2 } - y ^ { 2 } - x ^ { 3 } = 0,x ^ { 2 } - y ^ { 2 } - x ^ { 3 } = 0,1,1,1,1,92.287000
UN19_1042_em_603,ok,,124,261,1 ^ { + 3 } + 1 ^ { - 3 },1 ^ { + 3 } + 1 ^ { - 3 },1 ^ { + 3 } + 1 ^ { - 3 },1,1,1,1,109.808400
ISICal19_1211_em_899,ok,,88,615,\cos f ( 0 ) = - \cos f ( \pi ) = \pm 1,\cos f ( 0 ) = - \cos f ( \pi ) = \pm 1,\cos f ( 0 ) = - \cos f ( \pi ) = \pm 1,1,1,1,1,160.220600
UN19_1035_em_506,ok,,141,498,f ^ { 2 } { - } f { + } x = 0,f ^ { 2 } - f + x = 0,f ^ { 2 } - f + x = 0,0,0,1,1,92.397900
UN19_1040_em_574,ok,,144,770,Y = L \cos ( s ) \sin ( t ),Y = L \cos ( s ) \sin ( t ),Y = L \cos ( s ) \sin ( t ),1,1,1,1,165.070800
UN19_1043_em_621,ok,,191,367,x \times y,x \times y,x \times y,1,1,1,1,98.616900
UN19wb_1102_em_905,ok,,130,611,T _ { { \mu } ^ { 1 } _ { 1 } . . . { \mu } ^ { 1 } _ { p _ { 1 } } . . . { \mu } ^ { i } _ { 1 } . . . { \mu } ^ { i } _ { p _ { i } } . . . { \mu } ^ { N } _ { p _ { N } } },T _ { \mu _ { 1 } ^ { 1 } . . . \mu _ { p _ { 1 } } ^ { 1 } . . . \mu _ { 1 } ^ { i } . . . \mu _ { p _ { i } } ^ { i } . . . \mu _ { p _ { N } } ^ { N } },T u _ { 1 } ^ { 1 } \ldots \mu _ { p _ { 1 } } \ldots \mu _ { 1 } ^ { 1 } \ldots \mu _ { i } \ldots \mu _ { p N } ^ { N },0,0,0,0,72.706200
UN19_1001_em_6,ok,,68,111,\sum m ^ { 2 },\sum m ^ { 2 },\sum m ^ { 2 },1,1,1,1,27.380800
UN19wb_1103_em_927,ok,,94,299,- 0 . 9 9 9,- 0 . 9 9 9,"- 0 , 9 9 g",0,0,0,0,48.883800
UN19wb_1106_em_968,ok,,125,457,f ( c ) = f ( a ) + \sqrt { 2 } f ( b ) i,f ( c ) = f ( a ) + \sqrt { 2 } f ( b ) i,f ( c ) = f ( a ) + \sqrt { 2 } f ( b ) i,1,1,1,1,41.649800
UN19_1006_em_89,ok,,163,470,y = \frac { 1 } { x } = \frac { b } { w },y = \frac { 1 } { x } = \frac { b } { w },y = \frac { 1 } { x } = \frac { b } { w },1,1,1,1,92.143500
ISICal19_1203_em_792,ok,,80,269,f = f _ { a } + f _ { b } + f _ { c },f = f _ { a } + f _ { b } + f _ { c },f = f _ { a } + f _ { b } + f _ { c },1,1,1,1,34.720900
UN19wb_1113_em_1068,ok,,100,436,f ^ { - 1 } f = f f ^ { - 1 } = 1,f ^ { - 1 } f = f f ^ { - 1 } = 1,f - 7 f = f f - 7 = 1,0,0,0,0,34.759000
UN19wb_1118_em_1141,ok,,109,132,\frac { 7 7 7 } { 4 0 0 },\frac { 7 7 7 } { 4 0 0 },\frac { 7 7 7 } { 4 0 0 },1,1,1,1,83.718800
ISICal19_1206_em_832,ok,,113,344,\sin ( 2 \frac { d } { d k } ),\sin ( 2 \frac { d } { d k } ),\sin ( 2 \frac { 2 } { d 1 } ),0,0,0,0,93.112700
UN19_1024_em_342,ok,,185,169,\sqrt { \frac { 8 } { 3 } },\sqrt { \frac { 8 } { 3 } },\int \frac { 8 } { 3 },0,0,0,0,70.173700
UN19_1041_em_592,ok,,233,203,\int _ { x } ^ { y } c _ { i },\int \limits _ { x } ^ { y } c _ { i },\int _ { X } ^ { y } C,0,0,0,0,159.644100
UN19wb_1110_em_1030,ok,,56,163,\cos o \sigma,\cos o \sigma,\cos 0 \sigma,0,0,0,0,20.520000
UN19_1008_em_110,ok,,99,115,\lim y,\lim y,\lim y,1,1,1,1,19.699500
UN19_1009_em_132,ok,,196,236,\int d ^ { 3 } x,\int d ^ { 3 } x,\int d ^ { 3 } x,1,1,1,1,96.520800
UN19_1021_em_291,ok,,193,359,( \frac { p 2 ^ { - p } } { 1 + p } + 1 ),( \frac { p 2 ^ { - p } } { 1 + p } + 1 ),( \frac { p 2 ^ { - p } } { 1 + p } + 1 ),1,1,1,1,82.365000
UN19wb_1117_em_1129,ok,,99,188,B = C,B = C,B = C,1,1,1,1,20.449200
UN19_1043_em_618,ok,,177,397,- 1 . 7 9 1 9,- 1 . 7 9 1 9,"- l \geq q , \theta",0,0,0,0,27.818700
ISICal19_1210_em_882,ok,,67,314,v ( x ) = x + f _ { 1 } x ^ { 2 } + \ldots,v ( x ) = x + f _ { 1 } x ^ { 2 } + \ldots,v ( x ) = x + f _ { 1 } x ^ { 2 } + \cdots,0,0,0,0,75.286300
ISICal19_1205_em_823,ok,,119,530,a + \frac { 1 } { 2 } \geq \frac { 5 - N } { N ( N - 1 ) },a + \frac { 1 } { 2 } \geq \frac { 5 - N } { N ( N - 1 ) },a + \frac { 1 } { 2 } \geq \frac { 5 - p } { N ( N - ) },0,0,0,0,120.901500
UN19wb_1114_em_1091,ok,,141,623,2 ^ { p - 5 } - ( \frac { 1 } { 2 } - 2 ^ { p - 5 } ) = 2 ^ { p - 4 } - \frac { 1 } { 2 },2 ^ { p - 5 } - ( \frac { 1 } { 2 } - 2 ^ { p - 5 } ) = 2 ^ { p - 4 } - \frac { 1 } { 2 },2 ^ { p - 5 } - ( \frac { 1 } { 2 } - 2 ^ { p - 5 } ) = 2 ^ { p - 4 } - \frac { 1 } { 2 },1,1,1,1,129.047400
UN19_1026_em_371,ok,,80,169,n + 7,n + 7,n + 7,1,1,1,1,21.101700
ISICal19_1204_em_801,ok,,227,567,\int _ { 0 } ^ { \pi } \frac { d \theta } { a + b \cos \theta } = \frac { \pi } { \sqrt { a ^ { 2 } - b ^ { 2 } } },\int \limits _ { 0 } ^ { \pi } \frac { d \theta } { a + b \cos \theta } = \frac { \pi } { \sqrt { a ^ { 2 } - b ^ { 2 } } },\int _ { 0 } ^ { \pi } \frac { d \theta } { a ^ { x ^ { b } } } = \frac { d \theta } { \sqrt { a ^ { 2 } - b ^ { 2 } } },0,0,0,0,208.162200
UN19_1042_em_607,ok,,178,299,\sum _ { a = 2 } ^ { 5 } ( d x ^ { a } ) ^ { 2 },\sum \limits _ { a = 2 } ^ { 5 } ( d x ^ { a } ) ^ { 2 },\sum _ { a = 2 } ^ { 5 } ( d x ^ { a } ) ^ { 2 },1,1,0,1,123.298400
UN19_1035_em_502,ok,,109,633,5 6 _ { c } + 8 _ { v } + 5 6 _ { v } + 8 _ { c },5 6 _ { c } + 8 _ { v } + 5 6 _ { v } + 8 _ { c },5 6 c + 8 v + 5 6 v + 8 c,0,0,0,0,90.648200
UN19_1040_em_570,ok,,162,605,V _ { t } = V _ { s } = 0,V _ { t } = V _ { s } = 0,V t = | v = 0,0,0,0,0,117.866800
UN19_1043_em_625,ok,,229,454,\int \sqrt { h ( b ) } d b,\int \sqrt { h ( b ) } d b,\int \sqrt { h ( b ) d b },0,0,0,0,105.727000
UN19wb_1119_em_1156,ok,,142,449,\int d ^ { 3 } k ( \frac 1 { k ^ { 2 } - m ^ { 2 } } - \frac 1 { k ^ { 2 } } ),\int d ^ { 3 } k ( \frac { 1 } { k ^ { 2 } - m ^ { 2 } } - \frac { 1 } { k ^ { 2 } } ),\int d ^ { 3 } k ( \frac { 1 } { k ^ { 2 } - m ^ { 2 } } - \frac { 1 } { k ^ { 2 } } ),0,0,1,1,152.560000
UN19wb_1102_em_901,ok,,166,591,2 9 ( 1 9 8 8 ) 2 5 3 3,2 9 ( 1 9 8 8 ) 2 5 3 3,\sum g ( 1 9 8 f ) 9 5 3 3,0,0,0,0,120.174100
UN19_1001_em_2,ok,,80,121,x ^ { b } - y ^ { b },x ^ { b } - y ^ { b },x ^ { b } - y ^ { b },1,1,1,1,27.834800
UN19wb_1103_em_923,ok,,125,124,\sqrt { \frac { k } { n } },\sqrt { \frac { k } { n } },\sqrt { \frac { h } { n } },0,0,0,0,76.617000
UN19_1036_em_513,ok,,126,472,T ( x ) = i u \sin ( x ),T ( x ) = i u \sin ( x ),T ( x ) = i \sin ( x ),0,0,0,0,100.052400
UN19_1033_em_478,ok,,158,628,| x | = \sqrt { x _ { 1 } ^ { 2 } + x _ { 2 } ^ { 2 } + x _ { 3 } ^ { 2 } },| x | = \sqrt { x _ { 1 } ^ { 2 } + x _ { 2 } ^ { 2 } + x _ { 3 } ^ { 2 } },| x | = \sqrt { x _ { 1 } ^ { 2 } + x _ { 2 } ^ { 2 } + x _ { 3 } ^ { 2 } },1,1,1,1,124.044800
UN19_1037_em_531,ok,,130,303,h = \tan \phi,h = \tan \phi,h = \tan f,0,0,0,0,89.491800
UN19_1020_em_273,ok,,97,380,3 \times 3 + r - 3,3 \times 3 + r - 3,3 \times 3 + r - 3,1,1,1,1,23.943600
UN19_1013_em_183,ok,,210,695,"( 1 , - \frac { 1 } { 3 } , - \frac { 1 } { 3 } , - \frac { 1 } { 3 } )","( 1 , - \frac { 1 } { 3 } , - \frac { 1 } { 3 } , - \frac { 1 } { 3 } )","( 1 , - \frac { 1 } { 3 } , - \frac { 1 } { 3 } , - \frac { 1 } { 3 } )",1,1,1,1,181.970900
ISICal19_1202_em_770,ok,,117,284,\cos \beta _ { n } x,\cos \beta _ { n } x,\cos \beta _ { n } x,1,1,1,1,26.622700
UN19_1007_em_100,ok,,127,377,a = b ^ { - 1 } c \sum _ { n = 0 } ^ { \infty } ( - 1 ) ^ { n },a = b ^ { - 1 } c \sum \limits _ { n = 0 } ^ { \infty } ( - 1 ) ^ { n },a = b ^ { - 1 } c \sum _ { n = 0 } ^ { \infty } ( - 1 ) ^ { n },1,1,0,1,46.425600
UN19_1029_em_409,ok,,174,286,x y = \sum _ { j = 1 } ^ { n } x _ { j } y _ { j },x y = \sum \limits _ { j = 1 } ^ { n } x _ { j } y _ { j },x y = \sum _ { j = 1 } ^ { n } x _ { j } y _ { j },1,1,0,1,37.182300
UN19_1048_em_704,ok,,108,431,[ b _ { 1 } ] \times [ a _ { 2 } ] \times [ b _ { 3 } ],[ b _ { 1 } ] \times [ a _ { 2 } ] \times [ b _ { 3 } ],[ b _ { 1 } ] \times [ a _ { 2 } ] \times [ b _ { 3 } ],1,1,1,1,39.816800
UN19_1034_em_485,ok,,119,502,1 + 7 + 1 1,1 + 7 + 1 1,1 + f + 1 1,0,0,0,0,70.399800
UN19_1019_em_261,ok,,143,552,f ( u ) = \cos ( u ),f ( u ) = \cos ( u ),f ( u ) = \cos ( u ),1,1,1,1,93.866000
ISICal19_1209_em_867,ok,,151,687,\frac { 1 } { e ^ { x } + 1 } = 2 e ^ { - x } - \sum _ { n = 1 } ^ { \infty } e ^ { - n x },\frac { 1 } { e ^ { x } + 1 } = 2 e ^ { - x } - \sum \limits _ { n = 1 } ^ { \infty } e ^ { - n x },\frac { 1 } { e ^ { x } + 1 } = 2 e ^ { - x } - \sum _ { n = 1 } ^ { \infty } e ^ { - n x },1,1,0,1,175.884900
ISICal19_1201_em_761,ok,,99,487,z _ { 1 } ^ { 2 } + z _ { 2 } ^ { 2 } + z _ { 3 } ^ { 2 } + z _ { 4 } ^ { 2 } = 1,z _ { 1 } ^ { 2 } + z _ { 2 } ^ { 2 } + z _ { 3 } ^ { 2 } + z _ { 4 } ^ { 2 } = 1,z _ { 1 } ^ { 2 } + z _ { 2 } ^ { 2 } + z _ { 3 } ^ { 2 } + z _ { 4 } ^ { 2 } = 1,1,1,1,1,96.432400
UN19_1018_em_243,ok,,155,214,- \frac { 5 7 1 } { 4 5 },- \frac { 5 7 1 } { 4 5 },- \frac { S 7 1 } { 4 5 },0,0,0,0,28.121500
UN19wb_1107_em_977,ok,,126,559,"\sqrt { G ( x , y ) } = a ^ { d } ( y ) \sqrt { G ( x ) }","\sqrt { G ( x , y ) } = a ^ { d } ( y ) \sqrt { G ( x ) }","\sqrt { G ( x , y ) = a ^ { d } ( y ) \sqrt { G ( x ) } }",0,0,0,0,143.851600
UN19wb_1108_em_1004,ok,,97,165,\frac { { 2 5 } } { { 9 6 } } \frac { { \sqrt { \pi } } } { { R ^ { 3 } } },\frac { 2 5 } { 9 6 } \frac { \sqrt { \pi } } { R ^ { 3 } },\frac { 2 s } { 9 6 } \frac { \sqrt { \pi } } { R ^ { 3 } },0,0,0,0,39.935000
UN19wb_1121_em_1198,ok,,93,277,\frac { 2 \pi } { 3 } - \frac { 4 \pi } { 9 } = \frac { 2 \pi } { 9 },\frac { 2 \pi } { 3 } - \frac { 4 \pi } { 9 } = \frac { 2 \pi } { 9 },\frac { 2 \pi } { 3 } - \frac { 4 \pi } { q } = \frac { 2 \pi } { 9 },0,0,0,0,35.582100
UN19_1026_em_368,ok,,89,364,a = c b ^ { - 1 } - b a b ^ { - 1 },a = c b ^ { - 1 } - b a b ^ { - 1 },a = c b ^ { - 1 } - b a b ^ { - 1 },1,1,1,1,30.182000
UN19wb_1114_em_1088,ok,,116,279,y = y _ { b } - y _ { a },y = y _ { b } - y _ { a },y = y _ { b } - y _ { a },1,1,1,1,61.387800
UN19_1008_em_109,ok,,89,187,\cos \pi j,\cos \pi j,\cos \pi j,1,1,1,1,16.334900
UN19wb_1115_em_1107,ok,,126,363,\frac { 3 } { 2 } ( 1 - \frac { 3 } { 3 2 } \alpha ) ^ { - 1 },\frac { 3 } { 2 } ( 1 - \frac { 3 } { 3 2 } \alpha ) ^ { - 1 },\frac { 3 } { 2 } ( 1 - \frac { 3 } { 3 2 } \alpha ) ^ { - 1 },1,1,1,1,44.791000
UN19wb_1110_em_1029,ok,,115,116,\int c _ { z },\int c _ { z },\int c _ { z },1,1,1,1,68.044200
UN19_1051_em_740,ok,,137,334,v \neq w,v \neq w,v \neq N,0,0,0,0,64.836600
UN19_1021_em_288,ok,,147,166,\frac { 3 } { x P ( x ) },\frac { 3 } { x P ( x ) },\frac { 3 } { x P ( x ) },1,1,1,1,79.291300
UN19wb_1117_em_1130,ok,,126,439,( t - x ) ( t + x ) < 0,( t - x ) ( t + x ) < 0,( t - x ) ( t + x ) < 0,1,1,1,1,78.777800
UN19_1050_em_727,ok,,79,176,t + \pi,t + \pi,t + \pi,1,1,1,1,38.740700
UN19wb_1106_em_971,ok,,121,85,\frac { 1 } { n ! },\frac { 1 } { n ! },\frac { 1 } { n ! },1,1,1,1,71.862400
UN19_1012_em_178,ok,,179,715,- \frac { 1 1 + z + 5 z ^ { 2 } - z ^ { 3 } } { 1 6 },- \frac { 1 1 + z + 5 z ^ { 2 } - z ^ { 3 } } { 1 6 },- \frac { 1 1 + z + 5 z ^ { 2 } - z ^ { 3 } } { 1 6 },1,1,1,1,163.644900
UN19wb_1104_em_942,ok,,159,182,\frac { - 4 } { \sqrt { 6 0 } },\frac { - 4 } { \sqrt { 6 0 } },\frac { - 4 } { \sqrt { 6 0 } },1,1,1,1,71.050300
UN19_1002_em_23,ok,,106,186,g + B,g + B,g + B,1,1,1,1,15.184900
UN19wb_1113_em_1071,ok,,189,197,\frac { \sqrt { 1 - \beta ^ { 2 } } } { 2 \beta },\frac { \sqrt { 1 - \beta ^ { 2 } } } { 2 \beta },\frac { \sqrt { 1 } - \beta ^ { 2 } } { 2 \beta },0,0,0,0,201.975400
UN19wb_1111_em_1046,ok,,115,237,\beta = \sqrt { \frac { d - 2 } { d - 3 } },\beta = \sqrt { \frac { d - 2 } { d - 3 } },\beta = \sqrt { \frac { d - 2 } { d - 3 } },1,1,1,1,63.782900
UN19_1044_em_644,ok,,189,215,2 ^ { 2 2 },2 ^ { 2 2 },] ^ { 2 2 },0,0,0,0,126.923700
UN19_1011_em_154,ok,,100,737,n ! L _ { n } ^ { ( m - n ) } ( z ) = ( - z ) ^ { n - m } m ! L _ { m } ^ { ( n - m ) } ( z ),n ! L _ { n } ^ { ( m - n ) } ( z ) = ( - z ) ^ { n - m } m ! L _ { m } ^ { ( n - m ) } ( z ),n ! \cdot _ { n },0,0,0,0,106.677800
UN19_1029_em_410,ok,,140,399,\beta ^ { n } + \beta ^ { - n } - 2,\beta ^ { n } + \beta ^ { - n } - 2,\beta ^ { n } + B ^ { - n } - 2,0,0,0,0,112.396300
UN19_1005_em_73,ok,,117,437,\sin { \theta } \leq 1,\sin \theta \leq 1,\sin \theta \leq 1,0,0,1,1,26.575200
ISICal19_1202_em_769,ok,,115,444,\sqrt { - g } = r ^ { 2 } \sin \theta,\sqrt { - g } = r ^ { 2 } \sin \theta,\sqrt { - g } = \gamma ^ { 2 } \sin \theta,0,0,0,0,77.843400
UN19_1039_em_562,ok,,129,474,x ^ { n + 1 } + y ^ { 2 } + z ^ { 2 },x ^ { n + 1 } + y ^ { 2 } + z ^ { 2 },x ^ { n + 1 } + y ^ { 2 } + z ^ { 2 },1,1,1,1,43.183200
UN19_1023_em_323,ok,,151,303,A ^ { - 1 } _ { \frac { 3 } { 5 } } A ^ { 1 } _ { - \frac { 3 } { 5 } },A _ { \frac { 3 } { 5 } } ^ { - 1 } A _ { - \frac { 3 } { 5 } } ^ { 1 },A _ { \frac { 3 } { 5 } } ^ { - 1 } A ^ { - \frac { 3 } { 5 } } - \frac { 3 } { 5 },0,0,0,0,52.649200
UN19_1022_em_301,ok,,115,585,X ( \sigma ) = x _ { 0 } + \sqrt { 2 } \sum _ { n = 1 } ^ { \infty } x _ { n } \cos n \sigma,X ( \sigma ) = x _ { 0 } + \sqrt { 2 } \sum \limits _ { n = 1 } ^ { \infty } x _ { n } \cos n \sigma,X ( \sigma ) = x _ { 0 } + \sqrt { 2 } \sum _ { n = 1 } ^ { \infty } x _ { n } \cos \sigma _ { \sigma },0,0,0,0,61.603600
UN19_1003_em_35,ok,,95,700,( n - 2 ) ( n - 4 ) \ldots ( 1 ) \times ( n - 2 ) ( n - 4 ) \ldots ( 1 ),( n - 2 ) ( n - 4 ) \ldots ( 1 ) \times ( n - 2 ) ( n - 4 ) \ldots ( 1 ),( n - 2 ) ( n - 4 ) \cdot ( 1 ) \times ( n - 2 ) ( n - 4 ) \ldots ( 1 ),0,0,0,0,104.407400
UN19_1004_em_58,ok,,208,639,z = \frac { 1 } { \sqrt { 2 } } ( x ^ { 1 } + i x ^ { 2 } ),z = \frac { 1 } { \sqrt { 2 } } ( x ^ { 1 } + i x ^ { 2 } ),z = \frac { 1 } { \sqrt { 2 } } ( x ^ { 1 } + i x ^ { 2 } ),1,1,1,1,95.792700
UN19_1038_em_540,ok,,158,168,\sum _ { n } s _ { n },\sum \limits _ { n } s _ { n },\sum _ { n } s _ { n },1,1,0,1,89.555400
UN19wb_1120_em_1172,ok,,79,506,y ^ { 2 } = 4 x ^ { 3 } + A x + B,y ^ { 2 } = 4 x ^ { 3 } + A x + B,y ^ { 2 } = 4 x ^ { 3 } + A x + B,1,1,1,1,107.393600
UN19wb_1109_em_1013,ok,,100,308,( x _ { 1 2 } x _ { 2 3 } x _ { 3 4 } x _ { 4 1 } ),( x _ { 1 2 } x _ { 2 3 } x _ { 3 4 } x _ { 4 1 } ),( x _ { 2 } x _ { 3 } x _ { 3 } x _ { 4 } ),0,0,0,0,91.704900
UN19_1027_em_377,ok,,106,260,y \geq 0,y \geq 0,y \geq 0,1,1,1,1,52.371200
UN19_1015_em_201,ok,,191,178,( \int e ^ { f } ),( \int e ^ { f } ),( \int e l ),0,0,0,0,200.431000
UN19_1051_em_738,ok,,104,230,a - b,a - b,a - b,1,1,1,1,52.665700
UN19_1016_em_210,ok,,161,546,a + \sqrt { - d } b,a + \sqrt { - d } b,a + \sqrt { - d b },0,0,0,0,145.591400
UN19_1017_em_232,ok,,110,657,- ( x - x _ { 0 } ) = x _ { 0 } - x,- ( x - x _ { 0 } ) = x _ { 0 } - x,- ( x - x _ { 0 } ) = x _ { 0 } - x,1,1,1,1,118.662900
UN19_1037_em_528,ok,,241,595,( z ) = \frac { \sin ( \frac \theta { 2 i } + \frac \pi { 2 \pi } z ) } { \sin ( \frac \theta { 2 i } - \frac \pi { 2 h } z ) },( z ) = \frac { \sin ( \frac { \theta } { 2 i } + \frac { \pi } { 2 \pi } z ) } { \sin ( \frac { \theta } { 2 i } - \frac { \pi } { 2 h } z ) },( z ) = \frac { \sin ( \frac { \theta } { 2 i } + \frac { \pi } { 2 \pi } 2 ) } { \sin ( \frac { \theta } { 2 i } - \frac { \pi } { 2 h } z ) } \sin ( \frac { \pi } { 2 h } z ),0,0,0,0,206.935800
UN19wb_1120_em_1170,ok,,119,606,| | q q ^ { \prime } | | \leq | | q | | | | q ^ { \prime } | |,| | q q ^ { \prime } | | \leq | | q | | | | q ^ { \prime } | |,1 ( q q ^ { \prime } | \leq 1 1 q | | / | q ^ { | } | |,0,0,0,0,131.301700
UN19wb_1109_em_1011,ok,,60,327,c _ { b } = - \sin \pi \alpha,c _ { b } = - \sin \pi \alpha,c _ { b } = - \sin \pi \alpha,1,1,1,1,132.043200
UN19_1039_em_560,ok,,87,505,x = x _ { 0 } = 2 + \sqrt { 3 },x = x _ { 0 } = 2 + \sqrt { 3 },x = u _ { 0 } = 2 + \sqrt { 3 },0,0,0,0,72.399900
UN19_1023_em_321,ok,,115,375,\beta = \sin \alpha,\beta = \sin \alpha,\beta = \sin \alpha,1,1,1,1,63.531100
UN19_1022_em_303,ok,,128,163,\frac { 1 7 9 } { 4 8 },\frac { 1 7 9 } { 4 8 },\frac { 1 5 7 9 } { 4 8 },0,0,0,0,77.796700
UN19_1003_em_37,ok,,147,197,X _ { x y x y },X _ { x y x y },X _ { x y \times y },0,0,0,0,67.490700
UN19_1038_em_542,ok,,197,80,\frac { 5 } { 4 },\frac { 5 } { 4 },\frac { 5 } { 4 },1,1,1,1,135.435600
UN19_1045_em_659,ok,,154,173,\int d A,\int d A,\int d A,1,1,1,1,17.974400
UN19_1011_em_156,ok,,102,502,y _ { 2 } ( x ) = t _ { 3 } ( x ) - t _ { 2 } ( x ),y _ { 2 } ( x ) = t _ { 3 } ( x ) - t _ { 2 } ( x ),y _ { 2 } ( x ) = t _ { 3 } ( x ) - t _ { 2 } ( x ),1,1,1,1,93.247700
UN19_1029_em_412,ok,,125,243,5 \times 5,5 \times 5,5 \times 5,1,1,1,1,21.005500
UN19_1005_em_71,ok,,179,501,\cos \theta _ { 0 } = \sqrt { \frac { 1 } { 5 } },\cos \theta _ { 0 } = \sqrt { \frac { 1 } { 5 } },\cos \theta _ { 0 } = \sqrt { \frac { 1 } { S } },0,0,0,0,143.699400
UN19wb_1104_em_938,ok,,148,245,\frac { 1 } { 2 \sqrt { 3 } },\frac { 1 } { 2 \sqrt { 3 } },\frac { 1 } { 2 \sqrt { 3 } },1,1,1,1,63.996300
UN19_1027_em_388,ok,,127,393,a + \frac { 1 } { 2 } > - \frac { 1 } { 2 },a + \frac { 1 } { 2 } > - \frac { 1 } { 2 },a + \frac { 1 } { 2 } > - \frac { 1 } { 2 },1,1,1,1,79.414400
UN19_1016_em_212,ok,,253,631,\sum _ { i = 2 } ^ { n } i = \frac { n ^ { 2 } + n - 2 } { 2 },\sum \limits _ { i = 2 } ^ { n } i = \frac { n ^ { 2 } + n - 2 } { 2 },\sum _ { i = 2 } ^ { n } i = \frac { n ^ { 2 } + n - 2 } { 2 },1,1,0,1,171.997300
UN19_1025_em_346,ok,,162,199,\frac { 1 } { x + i 0 },\frac { 1 } { x + i 0 },\frac { 1 } { x + i 0 },1,1,1,1,60.670500
UN19_1017_em_230,ok,,94,137,t \times t,t \times t,t \times t,1,1,1,1,16.546500
ISICal19_1211_em_886,ok,,83,388,- x _ { 0 } \leq x \leq x _ { 0 },- x _ { 0 } \leq x \leq x _ { 0 },- x _ { 0 } \leq x \leq x _ { 0 },1,1,1,1,26.702900
UN19wb_1112_em_1064,ok,,118,246,\alpha = \frac { 1 } { \tan \theta },\alpha = \frac { 1 } { \tan \theta },\alpha = \frac { 1 } { \tan \theta },1,1,1,1,28.740500
UN19_1027_em_375,ok,,60,402,- a < x < a,- a < x < a,- a < x < a,1,1,1,1,118.466000
UN19_1015_em_203,ok,,89,350,\sin ( \theta ) \neq 0,\sin ( \theta ) \neq 0,\sin ( \theta ) \neq 0,1,1,1,1,63.520800
UN19wb_1115_em_1105,ok,,110,318,a b a ^ { - 1 } b ^ { - 1 },a b a ^ { - 1 } b ^ { - 1 },a b a ^ { - x } b ^ { - 1 },0,0,0,0,44.833500
UN19_1051_em_742,ok,,133,179,H H,H H,| + 1 T,0,0,0,0,70.673400
