index,sample_id,image_file,ground_truth_modelo1,ground_truth_modelo2,status,error,height,width,posformer_height,posformer_width,san_prediction,posformer_prediction,san_time_ms,posformer_time_ms,san_native_correct,posformer_native_correct,native_outcome,common_ground_truth,san_common_prediction,posformer_common_prediction,san_common_correct,posformer_common_correct,common_outcome
525,511_em_258,511_em_258.bmp,\sum _ { i = 1 } ^ { n } a _ { i },\sum \limits _ { i = 1 } ^ { n } a _ { i },ok,,217,198,217,198,\sum _ { i = 1 } ^ { n } a _ { i },\sum \limits _ { i = 1 } ^ { n } a _ { i },179.54700000001367,365.48750000002883,1,1,Ambos aciertan,\sum _ { i = 1 } ^ { n } a _ { i },\sum _ { i = 1 } ^ { n } a _ { i },\sum _ { i = 1 } ^ { n } a _ { i },1,1,Ambos aciertan
526,RIT_2014_235,RIT_2014_235.bmp,\lim _ { x \rightarrow c } f ( x ),\lim \limits _ { x \rightarrow c } f ( x ),ok,,106,190,106,190,\lim _ { x \rightarrow c } f ( x ),\lim \limits _ { x \rightarrow c } f ( x ),117.41810000000896,185.4543000000035,1,1,Ambos aciertan,\lim _ { x \rightarrow c } f ( x ),\lim _ { x \rightarrow c } f ( x ),\lim _ { x \rightarrow c } f ( x ),1,1,Ambos aciertan
527,RIT_2014_302,RIT_2014_302.bmp,\pm \sqrt { \frac { 1 5 } { 1 6 } },\pm \sqrt { \frac { 1 5 } { 1 6 } },ok,,99,111,99,111,\pm \sqrt { \frac { 5 } { 1 6 } },\pm \sqrt { \frac { 1 5 } { 1 6 },27.983199999994213,203.44380000000228,0,0,Ambos fallan,\pm \sqrt { \frac { 1 5 } { 1 6 } },\pm \sqrt { \frac { 5 } { 1 6 } },\pm \sqrt { \frac { 1 5 } { 1 6 },0,0,Ambos fallan
528,501_em_6,501_em_6.bmp,f ( 1 . 9 9 9 9 9 ) = 3 . 9 9 9 9 9,f ( 1 . 9 9 9 9 9 ) = 3 . 9 9 9 9 9,ok,,83,306,83,306,f ( 1 . 9 9 3 9 9 ) = 3 . 9 9 9 9 9,f ( 1 . 9 9 3 9 9 ) = 3 . 9 9 9 9,158.524199999988,342.4858999999856,0,0,Ambos fallan,f ( 1 . 9 9 9 9 9 ) = 3 . 9 9 9 9 9,f ( 1 . 9 9 3 9 9 ) = 3 . 9 9 9 9 9,f ( 1 . 9 9 3 9 9 ) = 3 . 9 9 9 9,0,0,Ambos fallan
529,517_em_405,517_em_405.bmp,4 + 4 + \frac { 4 } { \sqrt { 4 } },4 + 4 + \frac { 4 } { \sqrt { 4 } },ok,,122,362,122,362,4 + 4 + \frac { 4 } { \sqrt { 4 } },4 + 4 + \frac { 4 } { \sqrt { 4 } },118.73320000000831,230.1850999999715,1,1,Ambos aciertan,4 + 4 + \frac { 4 } { \sqrt { 4 } },4 + 4 + \frac { 4 } { \sqrt { 4 } },4 + 4 + \frac { 4 } { \sqrt { 4 } },1,1,Ambos aciertan
530,31_em_194,31_em_194.bmp,\frac { b ^ { 2 x } } { b ^ { y } },\frac { b ^ { 2 x } } { b ^ { y } },ok,,229,170,229,170,\frac { b ^ { 2 2 } } { b ^ { y } },\frac { b ^ { 2 2 } } { b ^ { y } },161.53610000003482,310.50989999999956,0,0,Ambos fallan,\frac { b ^ { 2 x } } { b ^ { y } },\frac { b ^ { 2 2 } } { b ^ { y } },\frac { b ^ { 2 2 } } { b ^ { y } },0,0,Ambos fallan
531,514_em_345,514_em_345.bmp,\frac { \pm \infty } { \pm \infty },\frac { \pm \infty } { \pm \infty },ok,,216,278,216,278,\frac { \pm \infty } { + \infty },\frac { \pm \infty } { \pm \infty },166.6766000000166,196.00339999999505,0,1,Solo PosFormer,\frac { \pm \infty } { \pm \infty },\frac { \pm \infty } { + \infty },\frac { \pm \infty } { \pm \infty },0,1,Solo PosFormer
532,RIT_2014_179,RIT_2014_179.bmp,y = 3 x + 7 + \frac { x + 8 } { x },y = 3 x + 7 + \frac { x + 8 } { x },ok,,123,407,123,407,y = 3 x + 7 + \frac { x + 8 } { x },y = 3 x + 7 + \frac { x + 8 } { x },105.33880000002682,245.65480000001116,1,1,Ambos aciertan,y = 3 x + 7 + \frac { x + 8 } { x },y = 3 x + 7 + \frac { x + 8 } { x },y = 3 x + 7 + \frac { x + 8 } { x },1,1,Ambos aciertan
533,511_em_254,511_em_254.bmp,( - 1 ) ^ { 3 } - 1 = - 1 - 1 = - 2,( - 1 ) ^ { 3 } - 1 = - 1 - 1 = - 2,ok,,70,490,70,490,( - 1 ) ^ { 3 } - 1 = - 1 - 1 = - 2,( - 1 ) ^ { 3 } - 1 = - 1 - 1 = - 2,45.470399999999245,308.8154000000145,1,1,Ambos aciertan,( - 1 ) ^ { 3 } - 1 = - 1 - 1 = - 2,( - 1 ) ^ { 3 } - 1 = - 1 - 1 = - 2,( - 1 ) ^ { 3 } - 1 = - 1 - 1 = - 2,1,1,Ambos aciertan
534,20_em_48,20_em_48.bmp,f ( 1 . 9 9 ) = 3 . 9 9 2 1 9 2 0 1,f ( 1 . 9 9 ) = 3 . 9 9 2 1 9 2 0 1,ok,,105,374,105,374,f ( 1 \cdot 9 ) ) = 3 \cdot 9 9 2 1 > 2 0 1,"f ( 1 , 9 ) ) = 3 \cdot 1 9 2 1 4 9 2 0 1",121.95000000002665,272.73830000001453,0,0,Ambos fallan,f ( 1 . 9 9 ) = 3 . 9 9 2 1 9 2 0 1,f ( 1 \cdot 9 ) ) = 3 \cdot 9 9 2 1 > 2 0 1,"f ( 1 , 9 ) ) = 3 \cdot 1 9 2 1 4 9 2 0 1",0,0,Ambos fallan
535,502_em_22,502_em_22.bmp,2 x ( 9 x + 1 ) ( 3 x + 1 ) ^ { 3 },2 x ( 9 x + 1 ) ( 3 x + 1 ) ^ { 3 },ok,,110,382,110,382,2 x ( 9 x + 1 ) ( 3 x + 1 ) ^ { 3 },2 x ( 9 x + 1 ) ( 3 x + 1 ) ^ { 3 },138.50519999999733,259.40919999999323,1,1,Ambos aciertan,2 x ( 9 x + 1 ) ( 3 x + 1 ) ^ { 3 },2 x ( 9 x + 1 ) ( 3 x + 1 ) ^ { 3 },2 x ( 9 x + 1 ) ( 3 x + 1 ) ^ { 3 },1,1,Ambos aciertan
536,RIT_2014_147,RIT_2014_147.bmp,( a ( b ^ { 2 } ) ) + ( d ^ { 3 } ),( a ( b ^ { 2 } ) ) + ( d ^ { 3 } ),ok,,76,218,76,218,( a ( b ^ { 2 } ) ) + ( d ^ { 3 } ),( a ( b ^ { 2 } ) ) + ( d ^ { 3 } ),86.07050000000527,259.5031999999833,1,1,Ambos aciertan,( a ( b ^ { 2 } ) ) + ( d ^ { 3 } ),( a ( b ^ { 2 } ) ) + ( d ^ { 3 } ),( a ( b ^ { 2 } ) ) + ( d ^ { 3 } ),1,1,Ambos aciertan
537,32_em_224,32_em_224.bmp,z = \sqrt { 3 } ( \sqrt { 2 } + i ),z = \sqrt { 3 } ( \sqrt { 2 } + i ),ok,,87,234,87,234,z = \sqrt { 3 } ( \sqrt { 2 } + i ),z = \sqrt { 3 } ( \sqrt { 2 } + i ),77.26189999999633,214.7391999999968,1,1,Ambos aciertan,z = \sqrt { 3 } ( \sqrt { 2 } + i ),z = \sqrt { 3 } ( \sqrt { 2 } + i ),z = \sqrt { 3 } ( \sqrt { 2 } + i ),1,1,Ambos aciertan
538,RIT_2014_248,RIT_2014_248.bmp,\frac { 2 - p } { \sqrt { 1 - p } },\frac { 2 - p } { \sqrt { 1 - p } },ok,,121,155,121,155,\frac { 2 - p } { \sqrt { 1 - p } },\frac { 2 - p } { \sqrt { 1 - P } },136.82109999996328,290.0218999999993,1,0,Solo SAN,\frac { 2 - p } { \sqrt { 1 - p } },\frac { 2 - p } { \sqrt { 1 - p } },\frac { 2 - p } { \sqrt { 1 - P } },1,0,Solo SAN
539,515_em_357,515_em_357.bmp,x _ { i } \leq x \leq x _ { i + 1 },x _ { i } \leq x \leq x _ { i + 1 },ok,,99,717,99,717,X _ { i } \leq X,X _ { i } \leq X \leq X _ { i + 1 },158.56289999999262,307.7190999999857,0,0,Ambos fallan,x _ { i } \leq x \leq x _ { i + 1 },X _ { i } \leq X,X _ { i } \leq X \leq X _ { i + 1 },0,0,Ambos fallan
540,RIT_2014_98,RIT_2014_98.bmp,G _ { b } = g G _ { a } g ^ { - 1 },G _ { b } = g G _ { a } g ^ { - 1 },ok,,80,197,80,197,G _ { b } = 9 6,G _ { b } = 9 6 _ { a } g ^ { - 1 },64.34200000001056,257.0369000000028,0,0,Ambos fallan,G _ { b } = g G _ { a } g ^ { - 1 },G _ { b } = 9 6,G _ { b } = 9 6 _ { a } g ^ { - 1 },0,0,Ambos fallan
541,26_em_82,26_em_82.bmp,\frac { 1 } { 2 } t ^ { 2 } u ( t ),\frac { 1 } { 2 } t ^ { 2 } u ( t ),ok,,137,266,137,266,\frac { 1 } { 2 } t ^ { 2 } u ( t ),\frac { 1 } { 2 } t ^ { 2 } u ( t ),171.3080999999761,313.79389999995055,1,1,Ambos aciertan,\frac { 1 } { 2 } t ^ { 2 } u ( t ),\frac { 1 } { 2 } t ^ { 2 } u ( t ),\frac { 1 } { 2 } t ^ { 2 } u ( t ),1,1,Ambos aciertan
542,516_em_382,516_em_382.bmp,0 = X ^ { 3 } + 2 X ^ { 2 } - X + 1,0 = X ^ { 3 } + 2 X ^ { 2 } - X + 1,ok,,97,456,97,456,0 = x ^ { 3 } + 2 x ^ { 2 } - x + 1,0 = x ^ { 3 } + 2 x ^ { 2 } - x + 1,46.052400000007765,251.53360000001612,0,0,Ambos fallan,0 = X ^ { 3 } + 2 X ^ { 2 } - X + 1,0 = x ^ { 3 } + 2 x ^ { 2 } - x + 1,0 = x ^ { 3 } + 2 x ^ { 2 } - x + 1,0,0,Ambos fallan
543,26_em_80,26_em_80.bmp,\frac { 3 1 9 } { 2 8 } = 1 1 . 3 9,\frac { 3 1 9 } { 2 8 } = 1 1 . 3 9,ok,,122,311,122,311,\frac { 3 1 9 } { 2 8 } = 1 1 . 3 9,\frac { 3 1 9 } { 2 8 } = 1 1 . 3 9,173.5467999999969,314.4993999999883,1,1,Ambos aciertan,\frac { 3 1 9 } { 2 8 } = 1 1 . 3 9,\frac { 3 1 9 } { 2 8 } = 1 1 . 3 9,\frac { 3 1 9 } { 2 8 } = 1 1 . 3 9,1,1,Ambos aciertan
544,RIT_2014_23,RIT_2014_23.bmp,1 s ^ { 2 } 2 s ^ { 2 } 2 p ^ { 1 },1 s ^ { 2 } 2 s ^ { 2 } 2 p ^ { 1 },ok,,115,286,115,286,1 s ^ { 2 } 2 s ^ { 2 } 2 p ^ { 1 },1 5 ^ { 2 } 2 5 ^ { 2 } 2 p ^ { 1 },140.26289999998198,325.50250000002734,1,0,Solo SAN,1 s ^ { 2 } 2 s ^ { 2 } 2 p ^ { 1 },1 s ^ { 2 } 2 s ^ { 2 } 2 p ^ { 1 },1 5 ^ { 2 } 2 5 ^ { 2 } 2 p ^ { 1 },1,0,Solo SAN
545,36_em_43,36_em_43.bmp,"( x ^ { \prime } , t ^ { \prime } )","( x ^ { \prime } , t ^ { \prime } )",ok,,90,157,90,157,"( x ^ { 1 } , t )","( x ^ { 1 } , t ^ { 1 } )",67.53259999999273,169.59370000000717,0,0,Ambos fallan,"( x ^ { \prime } , t ^ { \prime } )","( x ^ { 1 } , t )","( x ^ { 1 } , t ^ { 1 } )",0,0,Ambos fallan
546,32_em_220c,32_em_220c.bmp,4 c ^ { 3 } + 6 c ^ { 2 } + 2 c + 1,4 c ^ { 3 } + 6 c ^ { 2 } + 2 c + 1,ok,,99,345,99,345,4 c ^ { 3 } + b e ^ { 2 } + 2 e + 1,4 c ^ { 3 } + b e ^ { 2 } + 2 e + 1,182.7466999999956,350.40420000001404,0,0,Ambos fallan,4 c ^ { 3 } + 6 c ^ { 2 } + 2 c + 1,4 c ^ { 3 } + b e ^ { 2 } + 2 e + 1,4 c ^ { 3 } + b e ^ { 2 } + 2 e + 1,0,0,Ambos fallan
547,518_em_419,518_em_419.bmp,p ^ { \alpha } - p ^ { \alpha - 1 },p ^ { \alpha } - p ^ { \alpha - 1 },ok,,98,232,98,232,p ^ { \alpha } - p ^ { \alpha - 1 },p ^ { \alpha } - p ^ { \alpha - 1 },107.0770999999695,183.2944000000225,1,1,Ambos aciertan,p ^ { \alpha } - p ^ { \alpha - 1 },p ^ { \alpha } - p ^ { \alpha - 1 },p ^ { \alpha } - p ^ { \alpha - 1 },1,1,Ambos aciertan
548,515_em_374,515_em_374.bmp,\sin ( \theta ) + i \cos ( \theta ),\sin ( \theta ) + i \cos ( \theta ),ok,,92,394,92,394,\sin ( \theta ) + i \cos ( \theta ),\sin ( \theta ) + i \cos ( \theta ),108.41800000002877,165.11950000000297,1,1,Ambos aciertan,\sin ( \theta ) + i \cos ( \theta ),\sin ( \theta ) + i \cos ( \theta ),\sin ( \theta ) + i \cos ( \theta ),1,1,Ambos aciertan
549,35_em_23,35_em_23.bmp,y = y _ { o } + m ( x - x _ { o } ),y = y _ { o } + m ( x - x _ { o } ),ok,,91,319,91,319,y = y _ { 0 } + m ( x - x _ { 0 } ),y = y _ { 0 } + m ( x - x _ { 0 } ),120.64679999997452,281.870500000025,0,0,Ambos fallan,y = y _ { o } + m ( x - x _ { o } ),y = y _ { 0 } + m ( x - x _ { 0 } ),y = y _ { 0 } + m ( x - x _ { 0 } ),0,0,Ambos fallan
550,31_em_188,31_em_188.bmp,\tan a = \frac { \sin a } { \cos a },\tan a = \frac { \sin a } { \cos a },ok,,202,800,202,800,\tan a = \frac { \sin a } { \cos a },\tan a = \frac { \sin a } { \cos a },173.30839999999625,327.91499999996176,1,1,Ambos aciertan,\tan a = \frac { \sin a } { \cos a },\tan a = \frac { \sin a } { \cos a },\tan a = \frac { \sin a } { \cos a },1,1,Ambos aciertan
551,35_em_15,35_em_15.bmp,1 \times 1 + 1 \times 2 + 2 \times 2,1 \times 1 + 1 \times 2 + 2 \times 2,ok,,80,625,80,625,1 \times 1 + 1 \times 2 + 2 \times 2,1 \times 1 + 1 \times 2 + 2 \times 2,186.56010000000833,293.72710000001234,1,1,Ambos aciertan,1 \times 1 + 1 \times 2 + 2 \times 2,1 \times 1 + 1 \times 2 + 2 \times 2,1 \times 1 + 1 \times 2 + 2 \times 2,1,1,Ambos aciertan
552,RIT_2014_228,RIT_2014_228.bmp,\int u ^ { 8 } \frac { d u } { 1 2 },\int u ^ { 8 } \frac { d u } { 1 2 },ok,,106,145,106,145,\int u ^ { B } d u,\int u ^ { B } \frac { d u } { 1 2 },84.32249999998476,221.86110000001236,0,0,Ambos fallan,\int u ^ { 8 } \frac { d u } { 1 2 },\int u ^ { B } d u,\int u ^ { B } \frac { d u } { 1 2 },0,0,Ambos fallan
553,36_em_26,36_em_26.bmp,\sum _ { n = 1 } ^ { 5 } ( 2 n + 1 ),\sum \limits _ { n = 1 } ^ { 5 } ( 2 n + 1 ),ok,,151,204,151,204,\sum _ { n = 1 } ^ { 5 } ( 2 n + 1 ),\sum \limits _ { n = 1 } ^ { 5 } ( 2 n + 1 ),124.91249999999354,331.97580000000926,1,1,Ambos aciertan,\sum _ { n = 1 } ^ { 5 } ( 2 n + 1 ),\sum _ { n = 1 } ^ { 5 } ( 2 n + 1 ),\sum _ { n = 1 } ^ { 5 } ( 2 n + 1 ),1,1,Ambos aciertan
554,505_em_55,505_em_55.bmp,\int \frac { d v } { v } = \int 2 d x,\int \frac { d v } { v } = \int 2 d x,ok,,101,171,101,171,\int \frac { d v } { v } = \int 2 x x,\int \frac { d \sigma } { v } = \int 2 d x,32.1500999999671,251.69799999997622,0,0,Ambos fallan,\int \frac { d v } { v } = \int 2 d x,\int \frac { d v } { v } = \int 2 x x,\int \frac { d \sigma } { v } = \int 2 d x,0,0,Ambos fallan
555,515_em_363,515_em_363.bmp,\frac { d _ { 2 } } { d _ { 2 } - 2 },\frac { d _ { 2 } } { d _ { 2 } - 2 },ok,,175,227,175,227,\frac { d _ { 2 } } { d _ { 2 } },\frac { d _ { 2 } } { d _ { 2 } - z },141.51930000002721,313.92940000000635,0,0,Ambos fallan,\frac { d _ { 2 } } { d _ { 2 } - 2 },\frac { d _ { 2 } } { d _ { 2 } },\frac { d _ { 2 } } { d _ { 2 } - z },0,0,Ambos fallan
556,RIT_2014_48,RIT_2014_48.bmp,q - ( q - \sqrt { 2 } ) = \sqrt { 2 },q - ( q - \sqrt { 2 } ) = \sqrt { 2 },ok,,73,214,73,214,q - ( q - \sqrt { 2 } ) = \sqrt { 2 },q - ( q - \sqrt { 2 } ) = \sqrt { 2 },68.62260000002607,188.90460000000076,1,1,Ambos aciertan,q - ( q - \sqrt { 2 } ) = \sqrt { 2 },q - ( q - \sqrt { 2 } ) = \sqrt { 2 },q - ( q - \sqrt { 2 } ) = \sqrt { 2 },1,1,Ambos aciertan
557,34_em_246,34_em_246.bmp,v = ( v _ { x } v _ { y } v _ { z } ),v = ( v _ { x } v _ { y } v _ { z } ),ok,,93,218,93,218,v = ( v,u = ( v _ { x } v _ { y } v _ { z } ),20.58990000000449,284.26999999999225,0,0,Ambos fallan,v = ( v _ { x } v _ { y } v _ { z } ),v = ( v,u = ( v _ { x } v _ { y } v _ { z } ),0,0,Ambos fallan
558,514_em_339,514_em_339.bmp,\frac { f ( a ) - f ( b ) } { a - b },\frac { f ( a ) - f ( b ) } { a - b },ok,,108,234,108,234,\frac { f ( a ) - f ( b ) } { a - b },\frac { f ( a ) - f ( b ) } { a - b },130.293800000004,286.88970000001746,1,1,Ambos aciertan,\frac { f ( a ) - f ( b ) } { a - b },\frac { f ( a ) - f ( b ) } { a - b },\frac { f ( a ) - f ( b ) } { a - b },1,1,Ambos aciertan
559,516_em_392,516_em_392.bmp,"- \sqrt { z - c } , + \sqrt { z - c }","- \sqrt { z - c } , + \sqrt { z - c }",ok,,91,369,91,369,- \sqrt { z - c } + \sqrt { z - c },- \sqrt { z - C } + \sqrt { z - C },124.53640000001087,235.23940000001176,0,0,Ambos fallan,"- \sqrt { z - c } , + \sqrt { z - c }",- \sqrt { z - c } + \sqrt { z - c },- \sqrt { z - C } + \sqrt { z - C },0,0,Ambos fallan
560,RIT_2014_240,RIT_2014_240.bmp,| z - z _ { 1 } | = | z - z _ { 2 } |,| z - z _ { 1 } | = | z - z _ { 2 } |,ok,,77,210,77,210,R z | = k - z z |,| z - z _ { 1 } | = | z - z _ { 2 } |,78.63820000000032,284.6206000000393,0,1,Solo PosFormer,| z - z _ { 1 } | = | z - z _ { 2 } |,R z | = k - z z |,| z - z _ { 1 } | = | z - z _ { 2 } |,0,1,Solo PosFormer
561,23_em_53,23_em_53.bmp,\frac { 1 } { 3 } + \frac { 1 } { 3 },\frac { 1 } { 3 } + \frac { 1 } { 3 },ok,,153,292,153,292,\frac { 1 } { 3 } + \frac { 1 } { 3 },\frac { 1 } { 3 } + \frac { 1 } { 3 },106.40979999999445,353.2518999999752,1,1,Ambos aciertan,\frac { 1 } { 3 } + \frac { 1 } { 3 },\frac { 1 } { 3 } + \frac { 1 } { 3 },\frac { 1 } { 3 } + \frac { 1 } { 3 },1,1,Ambos aciertan
562,506_em_57,506_em_57.bmp,\frac { 4 } { 4 } + \frac { 4 } { 4 },\frac { 4 } { 4 } + \frac { 4 } { 4 },ok,,146,217,146,217,\frac { 4 } { 4 } + \frac { 4 } { 4 },\frac { 4 } { 4 } + \frac { 4 } { 4 },135.4058000000009,425.0779000000193,1,1,Ambos aciertan,\frac { 4 } { 4 } + \frac { 4 } { 4 },\frac { 4 } { 4 } + \frac { 4 } { 4 },\frac { 4 } { 4 } + \frac { 4 } { 4 },1,1,Ambos aciertan
563,505_em_50,505_em_50.bmp,\tan ( - \theta ) = - \tan ( \theta ),\tan ( - \theta ) = - \tan ( \theta ),ok,,78,363,78,363,\tan ( - \theta ) = - \tan ( 0 ),\tan ( - \theta ) = - \tan ( \theta ),156.87520000000177,294.8564999999803,0,1,Solo PosFormer,\tan ( - \theta ) = - \tan ( \theta ),\tan ( - \theta ) = - \tan ( 0 ),\tan ( - \theta ) = - \tan ( \theta ),0,1,Solo PosFormer
564,RIT_2014_8,RIT_2014_8.bmp,4 x ^ { 3 } \sin x + x ^ { 4 } \cos x,4 x ^ { 3 } \sin x + x ^ { 4 } \cos x,ok,,113,511,113,511,4 x ^ { 3 } \sin x + x ^ { 4 } \cos x,4 x ^ { 3 } \sin x + x ^ { 4 } \cos x,166.9508999999607,344.400300000018,1,1,Ambos aciertan,4 x ^ { 3 } \sin x + x ^ { 4 } \cos x,4 x ^ { 3 } \sin x + x ^ { 4 } \cos x,4 x ^ { 3 } \sin x + x ^ { 4 } \cos x,1,1,Ambos aciertan
565,31_em_180,31_em_180.bmp,x ^ { 5 } + y ^ { 5 } - 5 x y + 1 = 0,x ^ { 5 } + y ^ { 5 } - 5 x y + 1 = 0,ok,,134,855,134,855,x ^ { i } + y ^ { 5 } - 5 x y + 1 = 0,x ^ { i j } + y ^ { 5 } - 5 x y + 1 = 0,129.0619000000106,490.9145999999964,0,0,Ambos fallan,x ^ { 5 } + y ^ { 5 } - 5 x y + 1 = 0,x ^ { i } + y ^ { 5 } - 5 x y + 1 = 0,x ^ { i j } + y ^ { 5 } - 5 x y + 1 = 0,0,0,Ambos fallan
566,RIT_2014_47,RIT_2014_47.bmp,\frac { f ( b ) - f ( a ) } { b - a },\frac { f ( b ) - f ( a ) } { b - a },ok,,129,240,129,240,\frac { f ( b ) - f ( a ) } { b - a },\frac { f ( b ) - f ( a ) } { b - a },36.01299999996854,217.3090000000002,1,1,Ambos aciertan,\frac { f ( b ) - f ( a ) } { b - a },\frac { f ( b ) - f ( a ) } { b - a },\frac { f ( b ) - f ( a ) } { b - a },1,1,Ambos aciertan
567,RIT_2014_255,RIT_2014_255.bmp,m _ { k } = p _ { k } - p _ { k - 1 },m _ { k } = p _ { k } - p _ { k - 1 },ok,,100,279,100,279,m _ { k } = p _ { k } - l _ { k - 1 },m _ { k } = p _ { k } - f _ { k - 1 },119.41340000004175,271.28920000001244,0,0,Ambos fallan,m _ { k } = p _ { k } - p _ { k - 1 },m _ { k } = p _ { k } - l _ { k - 1 },m _ { k } = p _ { k } - f _ { k - 1 },0,0,Ambos fallan
568,RIT_2014_19,RIT_2014_19.bmp,2 ^ { 2 ^ { 2 ^ { 6 5 5 3 6 } } } - 3,2 ^ { 2 ^ { 2 ^ { 6 5 5 3 6 } } } - 3,ok,,183,372,183,372,2 ^ { 2 ^ { ( 5 5 7 6 } },2 ^ { 2 ^ { 4 5 5 3 6 } } - 3,160.48000000000684,530.0395999999523,0,0,Ambos fallan,2 ^ { 2 ^ { 2 ^ { 6 5 5 3 6 } } } - 3,2 ^ { 2 ^ { ( 5 5 7 6 } },2 ^ { 2 ^ { 4 5 5 3 6 } } - 3,0,0,Ambos fallan
569,28_em_145,28_em_145.bmp,f ( x ) = \frac { \infty } { \infty },f ( x ) = \frac { \infty } { \infty },ok,,93,245,93,245,f ( a ) = \frac { \alpha } { \infty },f ( a ) = \frac { \alpha } { \infty },65.36190000002762,150.72119999996403,0,0,Ambos fallan,f ( x ) = \frac { \infty } { \infty },f ( a ) = \frac { \alpha } { \infty },f ( a ) = \frac { \alpha } { \infty },0,0,Ambos fallan
570,26_em_99,26_em_99.bmp,"1 0 , 0 0 0 + 1 , 0 0 0 = 1 1 , 0 0 0","1 0 , 0 0 0 + 1 , 0 0 0 = 1 1 , 0 0 0",ok,,131,509,131,509,"1 0 , 0 0 0 + 1 . 0 0 0 = 1 1 . 0 0 0","1 0 , 0 0 0 + 1 0 0 0 0 = 1 1 . 0 0 0",183.76219999998966,403.76250000002756,0,0,Ambos fallan,"1 0 , 0 0 0 + 1 , 0 0 0 = 1 1 , 0 0 0","1 0 , 0 0 0 + 1 . 0 0 0 = 1 1 . 0 0 0","1 0 , 0 0 0 + 1 0 0 0 0 = 1 1 . 0 0 0",0,0,Ambos fallan
571,32_em_209,32_em_209.bmp,\frac { f } { a } = \frac { b } { f },\frac { f } { a } = \frac { b } { f },ok,,139,238,139,238,\frac { I } { a } = \frac { b } { f },\frac { f } { a } = \frac { b } { f },96.31430000001728,195.19560000003366,0,1,Solo PosFormer,\frac { f } { a } = \frac { b } { f },\frac { I } { a } = \frac { b } { f },\frac { f } { a } = \frac { b } { f },0,1,Solo PosFormer
572,517_em_409,517_em_409.bmp,1 ( 1 ) = ( 1 ) ( \frac { 1 } { 1 } ),1 ( 1 ) = ( 1 ) ( \frac { 1 } { 1 } ),ok,,109,283,109,283,1 ( 1 ) = ( 1 ) ( \frac { 1 } { 1 } ),1 ( 1 ) = ( 1 ) ( \frac { 1 } { 1 } ),125.18460000001141,276.433700000041,1,1,Ambos aciertan,1 ( 1 ) = ( 1 ) ( \frac { 1 } { 1 } ),1 ( 1 ) = ( 1 ) ( \frac { 1 } { 1 } ),1 ( 1 ) = ( 1 ) ( \frac { 1 } { 1 } ),1,1,Ambos aciertan
573,RIT_2014_86,RIT_2014_86.bmp,\frac { x ( 7 ) - x ( 2 ) } { 7 - 2 },\frac { x ( 7 ) - x ( 2 ) } { 7 - 2 },ok,,162,256,162,256,\frac { x ( x ) - x ( 2 ) } { 7 - 2 },\frac { x ( 7 ) - x ( 2 ) } { 7 - ^ { 2 } },148.35419999997157,425.95810000000256,0,0,Ambos fallan,\frac { x ( 7 ) - x ( 2 ) } { 7 - 2 },\frac { x ( x ) - x ( 2 ) } { 7 - 2 },\frac { x ( 7 ) - x ( 2 ) } { 7 - ^ { 2 } },0,0,Ambos fallan
574,18_em_24,18_em_24.bmp,\frac { 7 5 2 9 5 3 6 } { 1 5 6 2 5 },\frac { 7 5 2 9 5 3 6 } { 1 5 6 2 5 },ok,,149,278,149,278,\frac { 7 5 2 9 5 3 6 } { 1 5 6 2 5 },\frac { 7 5 2 9 5 3 6 } { 1 5 6 2 5 },110.44499999997015,239.573699999994,1,1,Ambos aciertan,\frac { 7 5 2 9 5 3 6 } { 1 5 6 2 5 },\frac { 7 5 2 9 5 3 6 } { 1 5 6 2 5 },\frac { 7 5 2 9 5 3 6 } { 1 5 6 2 5 },1,1,Ambos aciertan
575,RIT_2014_2,RIT_2014_2.bmp,\lim _ { x \rightarrow c } f ( x ) = L,\lim \limits _ { x \rightarrow c } f ( x ) = L,ok,,101,252,101,252,\lim _ { x \rightarrow c } f ( x ) = L,\lim \limits _ { x \rightarrow c } f ( x ) = L,65.69050000001653,234.73100000001068,1,1,Ambos aciertan,\lim _ { x \rightarrow c } f ( x ) = L,\lim _ { x \rightarrow c } f ( x ) = L,\lim _ { x \rightarrow c } f ( x ) = L,1,1,Ambos aciertan
576,RIT_2014_193,RIT_2014_193.bmp,E _ { t o t } = \sum _ { n } E _ { n },E _ { t o t } = \sum \limits _ { n } E _ { n },ok,,156,342,156,342,E _ { t k k } = \sum _ { n } E _ { n },E _ { t o k } = \sum \limits _ { n } E _ { n },214.64859999997543,421.68870000000425,0,0,Ambos fallan,E _ { t o t } = \sum _ { n } E _ { n },E _ { t k k } = \sum _ { n } E _ { n },E _ { t o k } = \sum _ { n } E _ { n },0,0,Ambos fallan
577,516_em_385,516_em_385.bmp,\int [ g ( x ) ] ^ { n } d [ g ( x ) ],\int [ g ( x ) ] ^ { n } d [ g ( x ) ],ok,,88,218,88,218,\int [ g ( x ) ] ^ { n } \{ g ( x ),\int [ g ( x ) ] ^ { n } d [ g ( x ) ],72.05759999999373,239.58550000003243,0,1,Solo PosFormer,\int [ g ( x ) ] ^ { n } d [ g ( x ) ],\int [ g ( x ) ] ^ { n } \{ g ( x ),\int [ g ( x ) ] ^ { n } d [ g ( x ) ],0,1,Solo PosFormer
